timestamp,batterie_id,site_id,soc_pct,puissance_mw,temperature_c,cycles_vie
2025-01-21 02:45:00,BAT_003,SITE_RES_001,74.2,0.132,24.1,1512
2025-01-21 03:00:00,BAT_001,SITE_IND_001,78.0,0.336,20.2,1809
2025-01-21 03:00:00,BAT_002,SITE_IND_002,79.5,0.297,17.3,1746
2025-01-21 03:00:00,BAT_003,SITE_RES_001,75.4,0.091,18.9,1373
2025-01-21 03:15:00,BAT_001,SITE_IND_001,79.3,0.522,29.3,1551
2025-01-21 03:15:00,BAT_002,SITE_IND_002,80.1,0.186,23.4,1898
2025-01-21 03:15:00,BAT_003,SITE_RES_001,76.9,0.119,22.0,1899
2025-01-21 03:30:00,BAT_001,SITE_IND_001,80.1,0.297,21.4,1724
2025-01-21 03:30:00,BAT_002,SITE_IND_002,81.8,0.454,25.4,1011
2025-01-21 03:30:00,BAT_003,SITE_RES_001,77.9,0.083,23.8,2782
2025-01-21 03:45:00,BAT_001,SITE_IND_001,81.6,0.626,23.6,1226
2025-01-21 03:45:00,BAT_002,SITE_IND_002,82.6,0.22,31.7,1082
2025-01-21 03:45:00,BAT_003,SITE_RES_001,78.6,0.056,32.7,1862
2025-01-21 04:00:00,BAT_001,SITE_IND_001,83.3,0.646,16.9,2845
2025-01-21 04:00:00,BAT_002,SITE_IND_002,83.1,0.153,26.6,2364
2025-01-21 04:00:00,BAT_003,SITE_RES_001,79.4,0.064,21.1,1981
2025-01-21 04:15:00,BAT_001,SITE_IND_001,85.2,0.776,23.8,1544
2025-01-21 04:15:00,BAT_002,SITE_IND_002,83.8,0.19,26.5,2001
2025-01-21 04:15:00,BAT_003,SITE_RES_001,80.7,0.106,23.9,2638
2025-01-21 04:30:00,BAT_001,SITE_IND_001,86.7,0.609,26.2,1260
2025-01-21 04:30:00,BAT_002,SITE_IND_002,84.8,0.276,28.4,2565
2025-01-21 04:30:00,BAT_003,SITE_RES_001,82.4,0.134,26.5,1818
2025-01-21 04:45:00,BAT_001,SITE_IND_001,88.0,0.501,21.8,2891
2025-01-21 04:45:00,BAT_002,SITE_IND_002,86.4,0.452,21.9,2690
2025-01-21 04:45:00,BAT_003,SITE_RES_001,83.5,0.087,17.8,1224
2025-01-21 05:00:00,BAT_001,SITE_IND_001,89.9,0.775,20.7,2623
2025-01-21 05:00:00,BAT_002,SITE_IND_002,86.9,0.149,34.8,1318
2025-01-21 05:00:00,BAT_003,SITE_RES_001,84.5,0.081,21.0,1027
2025-01-21 05:15:00,BAT_001,SITE_IND_001,91.6,0.66,19.0,1484
2025-01-21 05:15:00,BAT_002,SITE_IND_002,87.5,0.162,26.6,2699
2025-01-21 05:15:00,BAT_003,SITE_RES_001,85.5,0.081,24.4,2999
2025-01-21 05:30:00,BAT_001,SITE_IND_001,92.9,0.558,24.0,1016
2025-01-21 05:30:00,BAT_002,SITE_IND_002,88.6,0.322,32.0,1592
2025-01-21 05:30:00,BAT_003,SITE_RES_001,86.4,0.074,27.7,1169
2025-01-21 05:45:00,BAT_001,SITE_IND_001,94.6,0.657,22.4,1507
2025-01-21 05:45:00,BAT_002,SITE_IND_002,,,22.9,2493
2025-01-21 05:45:00,BAT_003,SITE_RES_001,87.7,0.101,22.5,1510
2025-01-21 06:00:00,BAT_001,SITE_IND_001,94.4,-0.088,29.4,1235
2025-01-21 06:00:00,BAT_002,SITE_IND_002,90.4,0.102,23.5,2435
2025-01-21 06:00:00,BAT_003,SITE_RES_001,87.4,-0.02,16.0,2680
2025-01-21 06:15:00,BAT_001,SITE_IND_001,94.3,-0.028,24.8,1970
2025-01-21 06:15:00,BAT_002,SITE_IND_002,90.6,0.058,17.3,2658
2025-01-21 06:15:00,BAT_003,SITE_RES_001,87.0,-0.032,35.9,2495
2025-01-21 06:30:00,BAT_001,SITE_IND_001,,,20.2,1371
2025-01-21 06:30:00,BAT_002,SITE_IND_002,90.3,-0.087,24.2,2750
2025-01-21 06:30:00,BAT_003,SITE_RES_001,87.1,0.007,26.3,2299
2025-01-21 06:45:00,BAT_001,SITE_IND_001,94.0,-0.141,23.6,1246
2025-01-21 06:45:00,BAT_002,SITE_IND_002,90.0,-0.103,23.5,1078
2025-01-21 06:45:00,BAT_003,SITE_RES_001,86.9,-0.018,27.1,1393
2025-01-21 07:00:00,BAT_001,SITE_IND_001,94.4,0.172,32.6,1873
2025-01-21 07:00:00,BAT_002,SITE_IND_002,89.5,-0.135,28.8,1408
2025-01-21 07:00:00,BAT_003,SITE_RES_001,86.5,-0.033,32.4,1104
2025-01-21 07:15:00,BAT_001,SITE_IND_001,94.3,-0.048,19.8,2075
2025-01-21 07:15:00,BAT_002,SITE_IND_002,89.3,-0.054,26.6,2297
2025-01-21 07:15:00,BAT_003,SITE_RES_001,87.0,0.038,25.8,1454
2025-01-21 07:30:00,BAT_001,SITE_IND_001,94.1,-0.066,26.8,1981
2025-01-21 07:30:00,BAT_002,SITE_IND_002,88.8,-0.123,31.9,1874
2025-01-21 07:30:00,BAT_003,SITE_RES_001,87.1,0.012,23.9,1623
2025-01-21 07:45:00,BAT_001,SITE_IND_001,93.7,-0.156,23.0,1744
2025-01-21 07:45:00,BAT_002,SITE_IND_002,88.6,-0.061,27.7,1718
2025-01-21 07:45:00,BAT_003,SITE_RES_001,87.3,0.017,16.1,1505
2025-01-21 08:00:00,BAT_001,SITE_IND_001,93.5,-0.072,23.8,1097
2025-01-21 08:00:00,BAT_002,SITE_IND_002,88.3,-0.089,24.3,1001
2025-01-21 08:00:00,BAT_003,SITE_RES_001,86.9,-0.036,20.4,2525
2025-01-21 08:15:00,BAT_001,SITE_IND_001,93.3,-0.071,30.3,1584
2025-01-21 08:15:00,BAT_002,SITE_IND_002,88.3,-0.008,19.7,2860
2025-01-21 08:15:00,BAT_003,SITE_RES_001,87.0,0.009,24.3,1882
2025-01-21 08:30:00,BAT_001,SITE_IND_001,93.0,-0.126,26.5,2942
2025-01-21 08:30:00,BAT_002,SITE_IND_002,88.3,-0.002,31.8,1684
2025-01-21 08:30:00,BAT_003,SITE_RES_001,86.8,-0.016,24.9,1198
2025-01-21 08:45:00,BAT_001,SITE_IND_001,93.2,0.068,29.7,2398
2025-01-21 08:45:00,BAT_002,SITE_IND_002,88.3,0.014,28.5,2765
2025-01-21 08:45:00,BAT_003,SITE_RES_001,86.4,-0.03,25.6,1738
2025-01-21 09:00:00,BAT_001,SITE_IND_001,93.4,0.097,19.6,1740
2025-01-21 09:00:00,BAT_002,SITE_IND_002,88.6,0.068,17.8,2206
2025-01-21 09:00:00,BAT_003,SITE_RES_001,86.5,0.002,25.5,1761
2025-01-21 09:15:00,BAT_001,SITE_IND_001,93.2,-0.105,22.3,1565
2025-01-21 09:15:00,BAT_002,SITE_IND_002,88.3,-0.081,29.6,1786
2025-01-21 09:15:00,BAT_003,SITE_RES_001,86.0,-0.033,28.7,1217
2025-01-21 09:30:00,BAT_001,SITE_IND_001,92.8,-0.148,24.1,2520
2025-01-21 09:30:00,BAT_002,SITE_IND_002,88.4,0.029,19.2,1084
2025-01-21 09:30:00,BAT_003,SITE_RES_001,86.1,0.007,27.6,2868
2025-01-21 09:45:00,BAT_001,SITE_IND_001,93.2,0.154,19.9,2674
2025-01-21 09:45:00,BAT_002,SITE_IND_002,88.1,-0.087,21.2,2443
2025-01-21 09:45:00,BAT_003,SITE_RES_001,86.1,-0.004,20.1,1202
2025-01-21 10:00:00,BAT_001,SITE_IND_001,92.8,-0.17,24.3,2119
2025-01-21 10:00:00,BAT_002,SITE_IND_002,88.2,0.033,30.9,1617
2025-01-21 10:00:00,BAT_003,SITE_RES_001,86.3,0.018,25.0,2558
2025-01-21 10:15:00,BAT_001,SITE_IND_001,92.5,-0.119,22.8,2476
2025-01-21 10:15:00,BAT_002,SITE_IND_002,87.8,-0.097,17.4,1261
2025-01-21 10:15:00,BAT_003,SITE_RES_001,86.0,-0.025,27.8,2127
2025-01-21 10:30:00,BAT_001,SITE_IND_001,92.7,0.085,21.1,2825
2025-01-21 10:30:00,BAT_002,SITE_IND_002,88.2,0.106,25.6,2747
2025-01-21 10:30:00,BAT_003,SITE_RES_001,86.3,0.028,23.2,2147
2025-01-21 10:45:00,BAT_001,SITE_IND_001,93.2,0.19,29.2,2832
2025-01-21 10:45:00,BAT_002,SITE_IND_002,88.1,-0.038,24.2,2289
2025-01-21 10:45:00,BAT_003,SITE_RES_001,86.6,0.017,24.7,2865
2025-01-21 11:00:00,BAT_001,SITE_IND_001,93.1,-0.026,27.4,1988
2025-01-21 11:00:00,BAT_002,SITE_IND_002,88.0,-0.023,35.5,2907
2025-01-21 11:00:00,BAT_003,SITE_RES_001,87.0,0.036,29.4,2619
2025-01-21 11:15:00,BAT_001,SITE_IND_001,92.6,-0.191,24.6,2227
2025-01-21 11:15:00,BAT_002,SITE_IND_002,87.8,-0.063,25.0,2981
2025-01-21 11:15:00,BAT_003,SITE_RES_001,86.6,-0.03,22.4,1093
2025-01-21 11:30:00,BAT_001,SITE_IND_001,93.1,0.182,20.3,1124
2025-01-21 11:30:00,BAT_002,SITE_IND_002,88.1,0.082,22.2,2420
2025-01-21 11:30:00,BAT_003,SITE_RES_001,86.3,-0.025,21.1,2668
2025-01-21 11:45:00,BAT_001,SITE_IND_001,93.0,-0.041,28.3,2402
2025-01-21 11:45:00,BAT_002,SITE_IND_002,88.1,0.009,19.6,2051
2025-01-21 11:45:00,BAT_003,SITE_RES_001,86.8,0.038,31.7,1338
2025-01-21 12:00:00,BAT_001,SITE_IND_001,92.9,-0.025,28.8,2043
2025-01-21 12:00:00,BAT_002,SITE_IND_002,88.0,-0.032,25.1,2596
2025-01-21 12:00:00,BAT_003,SITE_RES_001,86.7,-0.009,25.0,2243
2025-01-21 12:15:00,BAT_001,SITE_IND_001,92.7,-0.091,22.2,1376
2025-01-21 12:15:00,BAT_002,SITE_IND_002,87.5,-0.139,26.4,2171
2025-01-21 12:15:00,BAT_003,SITE_RES_001,86.4,-0.023,30.4,2426
2025-01-21 12:30:00,BAT_001,SITE_IND_001,92.2,-0.196,21.5,2901
2025-01-21 12:30:00,BAT_002,SITE_IND_002,87.8,0.081,17.3,1932
2025-01-21 12:30:00,BAT_003,SITE_RES_001,86.4,0.0,28.5,2475
2025-01-21 12:45:00,BAT_001,SITE_IND_001,92.2,0.01,26.6,1621
2025-01-21 12:45:00,BAT_002,SITE_IND_002,88.1,0.099,19.4,1606
2025-01-21 12:45:00,BAT_003,SITE_RES_001,86.6,0.017,21.3,2130
2025-01-21 13:00:00,BAT_001,SITE_IND_001,91.8,-0.152,20.7,1458
2025-01-21 13:00:00,BAT_002,SITE_IND_002,87.7,-0.127,21.4,1487
2025-01-21 13:00:00,BAT_003,SITE_RES_001,86.4,-0.017,23.4,2309
2025-01-21 13:15:00,BAT_001,SITE_IND_001,91.5,-0.141,23.7,2809
2025-01-21 13:15:00,BAT_002,SITE_IND_002,87.5,-0.062,21.7,1272
2025-01-21 13:15:00,BAT_003,SITE_RES_001,86.2,-0.018,21.2,2619
2025-01-21 13:30:00,BAT_001,SITE_IND_001,91.0,-0.179,23.9,1509
2025-01-21 13:30:00,BAT_002,SITE_IND_002,87.9,0.137,25.8,1430
2025-01-21 13:30:00,BAT_003,SITE_RES_001,86.2,0.003,23.4,1002
2025-01-21 13:45:00,BAT_001,SITE_IND_001,91.2,0.059,30.8,2295
2025-01-21 13:45:00,BAT_002,SITE_IND_002,88.1,0.029,27.5,1755
2025-01-21 13:45:00,BAT_003,SITE_RES_001,86.0,-0.014,17.0,2938
2025-01-21 14:00:00,BAT_001,SITE_IND_001,91.4,0.082,27.6,2124
2025-01-21 14:00:00,BAT_002,SITE_IND_002,87.8,-0.066,28.0,1273
2025-01-21 14:00:00,BAT_003,SITE_RES_001,85.9,-0.007,22.8,2252
2025-01-21 14:15:00,BAT_001,SITE_IND_001,91.2,-0.082,17.5,1117
2025-01-21 14:15:00,BAT_002,SITE_IND_002,87.9,0.035,25.0,1021
2025-01-21 14:15:00,BAT_003,SITE_RES_001,86.3,0.026,25.0,1449
2025-01-21 14:30:00,BAT_001,SITE_IND_001,91.4,0.092,19.4,1572
2025-01-21 14:30:00,BAT_002,SITE_IND_002,87.6,-0.091,17.7,2989
2025-01-21 14:30:00,BAT_003,SITE_RES_001,85.8,-0.039,24.6,2346
2025-01-21 14:45:00,BAT_001,SITE_IND_001,91.9,0.192,23.8,2593
2025-01-21 14:45:00,BAT_002,SITE_IND_002,88.1,0.123,22.9,2194
2025-01-21 14:45:00,BAT_003,SITE_RES_001,85.4,-0.031,24.6,2527
2025-01-21 15:00:00,BAT_001,SITE_IND_001,92.1,0.075,19.5,2936
2025-01-21 15:00:00,BAT_002,SITE_IND_002,88.2,0.043,22.8,2781
2025-01-21 15:00:00,BAT_003,SITE_RES_001,85.5,0.01,27.7,2237
2025-01-21 15:15:00,BAT_001,SITE_IND_001,92.1,0.02,23.3,2672
2025-01-21 15:15:00,BAT_002,SITE_IND_002,88.2,-0.016,16.6,1664
2025-01-21 15:15:00,BAT_003,SITE_RES_001,85.3,-0.018,22.6,2191
2025-01-21 15:30:00,BAT_001,SITE_IND_001,92.3,0.052,19.6,2757
2025-01-21 15:30:00,BAT_002,SITE_IND_002,88.4,0.071,26.3,1318
2025-01-21 15:30:00,BAT_003,SITE_RES_001,85.2,-0.004,26.6,2494
2025-01-21 15:45:00,BAT_001,SITE_IND_001,92.5,0.091,16.7,1754
2025-01-21 15:45:00,BAT_002,SITE_IND_002,88.1,-0.098,28.8,1981
2025-01-21 15:45:00,BAT_003,SITE_RES_001,84.8,-0.033,19.4,1371
2025-01-21 16:00:00,BAT_001,SITE_IND_001,92.4,-0.016,32.8,2670
2025-01-21 16:00:00,BAT_002,SITE_IND_002,88.4,0.101,24.8,1386
2025-01-21 16:00:00,BAT_003,SITE_RES_001,84.9,0.006,18.8,2931
2025-01-21 16:15:00,BAT_001,SITE_IND_001,92.7,0.092,19.3,2326
2025-01-21 16:15:00,BAT_002,SITE_IND_002,88.2,-0.061,26.7,1635
2025-01-21 16:15:00,BAT_003,SITE_RES_001,84.6,-0.027,23.0,1363
2025-01-21 16:30:00,BAT_001,SITE_IND_001,93.0,0.127,24.5,2407
2025-01-21 16:30:00,BAT_002,SITE_IND_002,88.3,0.03,33.1,1142
2025-01-21 16:30:00,BAT_003,SITE_RES_001,84.2,-0.029,21.5,1873
2025-01-21 16:45:00,BAT_001,SITE_IND_001,92.7,-0.102,25.3,2861
2025-01-21 16:45:00,BAT_002,SITE_IND_002,88.5,0.041,32.1,1824
2025-01-21 16:45:00,BAT_003,SITE_RES_001,83.8,-0.032,26.4,2078
2025-01-21 17:00:00,BAT_001,SITE_IND_001,90.0,-1.09,17.0,2536
2025-01-21 17:00:00,BAT_002,SITE_IND_002,87.1,-0.388,27.5,2235
2025-01-21 17:00:00,BAT_003,SITE_RES_001,81.0,-0.224,19.2,1786
2025-01-21 17:15:00,BAT_001,SITE_IND_001,87.1,-1.183,32.0,2692
2025-01-21 17:15:00,BAT_002,SITE_IND_002,84.1,-0.832,20.9,2700
2025-01-21 17:15:00,BAT_003,SITE_RES_001,79.3,-0.137,39.8,1089
2025-01-21 17:30:00,BAT_001,SITE_IND_001,84.3,-1.094,32.3,2577
2025-01-21 17:30:00,BAT_002,SITE_IND_002,81.3,-0.793,21.0,1292
2025-01-21 17:30:00,BAT_003,SITE_RES_001,78.2,-0.09,25.1,2228
2025-01-21 17:45:00,BAT_001,SITE_IND_001,81.3,-1.189,28.8,2979
2025-01-21 17:45:00,BAT_002,SITE_IND_002,78.3,-0.835,28.9,2621
2025-01-21 17:45:00,BAT_003,SITE_RES_001,75.4,-0.223,27.2,2507
2025-01-21 18:00:00,BAT_001,SITE_IND_001,80.0,-0.545,31.3,2746
2025-01-21 18:00:00,BAT_002,SITE_IND_002,76.7,-0.444,24.4,1414
2025-01-21 18:00:00,BAT_003,SITE_RES_001,72.7,-0.218,23.2,2555
2025-01-21 18:15:00,BAT_001,SITE_IND_001,78.1,-0.75,23.3,1909
2025-01-21 18:15:00,BAT_002,SITE_IND_002,75.3,-0.383,29.3,1629
2025-01-21 18:15:00,BAT_003,SITE_RES_001,,,26.8,1316
2025-01-21 18:30:00,BAT_001,SITE_IND_001,75.6,-1.005,26.5,2113
2025-01-21 18:30:00,BAT_002,SITE_IND_002,73.7,-0.452,29.0,2285
2025-01-21 18:30:00,BAT_003,SITE_RES_001,68.4,-0.153,14.7,1043
2025-01-21 18:45:00,BAT_001,SITE_IND_001,74.2,-0.54,26.6,1210
2025-01-21 18:45:00,BAT_002,SITE_IND_002,71.8,-0.535,26.1,1210
2025-01-21 18:45:00,BAT_003,SITE_RES_001,66.4,-0.158,33.3,2713
2025-01-21 19:00:00,BAT_001,SITE_IND_001,,,17.4,1002
2025-01-21 19:00:00,BAT_002,SITE_IND_002,70.6,-0.329,32.8,1049
2025-01-21 19:00:00,BAT_003,SITE_RES_001,63.9,-0.204,25.4,1789
2025-01-21 19:15:00,BAT_001,SITE_IND_001,69.4,-1.082,27.4,2342
2025-01-21 19:15:00,BAT_002,SITE_IND_002,68.2,-0.679,33.4,2887
2025-01-21 19:15:00,BAT_003,SITE_RES_001,62.6,-0.099,27.8,1787
2025-01-21 19:30:00,BAT_001,SITE_IND_001,67.7,-0.651,27.0,2464
2025-01-21 19:30:00,BAT_002,SITE_IND_002,66.8,-0.379,26.2,1230
2025-01-21 19:30:00,BAT_003,SITE_RES_001,60.6,-0.161,22.6,1225
2025-01-21 19:45:00,BAT_001,SITE_IND_001,65.2,-1.02,24.9,2958
2025-01-21 19:45:00,BAT_002,SITE_IND_002,65.8,-0.305,21.4,1731
2025-01-21 19:45:00,BAT_003,SITE_RES_001,57.8,-0.228,24.8,1683
2025-01-21 20:00:00,BAT_001,SITE_IND_001,62.4,-1.105,13.3,2890
2025-01-21 20:00:00,BAT_002,SITE_IND_002,64.6,-0.322,27.1,1173
2025-01-21 20:00:00,BAT_003,SITE_RES_001,56.6,-0.097,24.4,2238
2025-01-21 20:15:00,BAT_001,SITE_IND_001,59.7,-1.079,23.3,1877
2025-01-21 20:15:00,BAT_002,SITE_IND_002,62.7,-0.543,26.1,2228
2025-01-21 20:15:00,BAT_003,SITE_RES_001,53.9,-0.211,17.8,1870
2025-01-21 20:30:00,BAT_001,SITE_IND_001,57.0,-1.08,34.6,2366
2025-01-21 20:30:00,BAT_002,SITE_IND_002,61.0,-0.455,24.5,2279
2025-01-21 20:30:00,BAT_003,SITE_RES_001,52.6,-0.109,24.3,1713
2025-01-21 20:45:00,BAT_001,SITE_IND_001,55.8,-0.5,20.2,1555
2025-01-21 20:45:00,BAT_002,SITE_IND_002,59.9,-0.327,25.1,2355
2025-01-21 20:45:00,BAT_003,SITE_RES_001,50.3,-0.181,31.9,1543
2025-01-21 21:00:00,BAT_001,SITE_IND_001,56.1,0.124,30.2,2456
2025-01-21 21:00:00,BAT_002,SITE_IND_002,60.2,0.084,29.3,2615
2025-01-21 21:00:00,BAT_003,SITE_RES_001,49.8,-0.04,27.7,2910
2025-01-21 21:15:00,BAT_001,SITE_IND_001,56.6,0.191,23.2,2592
2025-01-21 21:15:00,BAT_002,SITE_IND_002,60.3,0.044,17.7,1655
2025-01-21 21:15:00,BAT_003,SITE_RES_001,49.5,-0.028,24.0,1914
2025-01-21 21:30:00,BAT_001,SITE_IND_001,56.8,0.089,23.8,2608
2025-01-21 21:30:00,BAT_002,SITE_IND_002,,,30.2,2668
2025-01-21 21:30:00,BAT_003,SITE_RES_001,49.0,-0.035,26.5,2183
2025-01-21 21:45:00,BAT_001,SITE_IND_001,56.7,-0.029,33.1,2488
2025-01-21 21:45:00,BAT_002,SITE_IND_002,60.6,-0.062,31.0,1185
2025-01-21 21:45:00,BAT_003,SITE_RES_001,48.8,-0.014,22.7,1261
2025-01-21 22:00:00,BAT_001,SITE_IND_001,57.5,0.309,16.0,1788
2025-01-21 22:00:00,BAT_002,SITE_IND_002,61.6,0.288,31.9,2012
2025-01-21 22:00:00,BAT_003,SITE_RES_001,50.0,0.091,31.8,2420
2025-01-21 22:15:00,BAT_001,SITE_IND_001,59.5,0.784,18.2,2232
2025-01-21 22:15:00,BAT_002,SITE_IND_002,63.3,0.473,32.5,1682
2025-01-21 22:15:00,BAT_003,SITE_RES_001,50.7,0.057,26.9,2933
2025-01-21 22:30:00,BAT_001,SITE_IND_001,60.9,0.592,25.8,1503
2025-01-21 22:30:00,BAT_002,SITE_IND_002,64.4,0.301,33.1,2125
2025-01-21 22:30:00,BAT_003,SITE_RES_001,51.9,0.1,31.7,2093
2025-01-21 22:45:00,BAT_001,SITE_IND_001,62.2,0.496,28.3,2098
2025-01-21 22:45:00,BAT_002,SITE_IND_002,,,27.4,1787
2025-01-21 22:45:00,BAT_003,SITE_RES_001,52.6,0.05,28.1,2464
2025-01-21 23:00:00,BAT_001,SITE_IND_001,63.3,0.453,23.0,2183
2025-01-21 23:00:00,BAT_002,SITE_IND_002,67.8,0.466,24.7,2661
2025-01-21 23:00:00,BAT_003,SITE_RES_001,54.2,0.13,20.5,2439
2025-01-21 23:15:00,BAT_001,SITE_IND_001,63.9,0.252,23.3,1740
2025-01-21 23:15:00,BAT_002,SITE_IND_002,68.3,0.141,23.2,2742
2025-01-21 23:15:00,BAT_003,SITE_RES_001,54.7,0.042,21.8,2143
2025-01-21 23:30:00,BAT_001,SITE_IND_001,65.1,0.484,25.7,1273
2025-01-21 23:30:00,BAT_002,SITE_IND_002,70.2,0.527,23.4,1122
2025-01-21 23:30:00,BAT_003,SITE_RES_001,56.6,0.149,27.5,1739
2025-01-21 23:45:00,BAT_001,SITE_IND_001,66.9,0.709,16.9,2775
2025-01-21 23:45:00,BAT_002,SITE_IND_002,71.8,0.467,24.4,1285
2025-01-21 23:45:00,BAT_003,SITE_RES_001,57.5,0.075,25.7,1295
2025-01-22 00:00:00,BAT_001,SITE_IND_001,,,23.4,2129
2025-01-22 00:00:00,BAT_002,SITE_IND_002,73.8,0.548,24.1,2869
2025-01-22 00:00:00,BAT_003,SITE_RES_001,58.7,0.091,17.1,1431
2025-01-22 00:15:00,BAT_001,SITE_IND_001,70.4,0.697,26.8,1114
2025-01-22 00:15:00,BAT_002,SITE_IND_002,75.4,0.454,28.2,1240
2025-01-22 00:15:00,BAT_003,SITE_RES_001,60.6,0.155,27.5,2441
2025-01-22 00:30:00,BAT_001,SITE_IND_001,71.1,0.286,30.2,2501
2025-01-22 00:30:00,BAT_002,SITE_IND_002,75.9,0.151,26.0,2976
2025-01-22 00:30:00,BAT_003,SITE_RES_001,61.7,0.091,27.4,1110
2025-01-22 00:45:00,BAT_001,SITE_IND_001,72.7,0.621,25.8,2357
2025-01-22 00:45:00,BAT_002,SITE_IND_002,77.3,0.384,28.4,1976
2025-01-22 00:45:00,BAT_003,SITE_RES_001,63.5,0.14,17.1,2782
2025-01-22 01:00:00,BAT_001,SITE_IND_001,73.4,0.295,20.5,1300
2025-01-22 01:00:00,BAT_002,SITE_IND_002,78.4,0.293,32.9,1161
2025-01-22 01:00:00,BAT_003,SITE_RES_001,64.4,0.069,12.7,1025
2025-01-22 01:15:00,BAT_001,SITE_IND_001,74.8,0.542,24.3,2666
2025-01-22 01:15:00,BAT_002,SITE_IND_002,79.5,0.315,30.9,2567
2025-01-22 01:15:00,BAT_003,SITE_RES_001,65.1,0.062,24.5,2522
2025-01-22 01:30:00,BAT_001,SITE_IND_001,75.5,0.284,23.0,2080
2025-01-22 01:30:00,BAT_002,SITE_IND_002,81.0,0.433,25.6,1613
2025-01-22 01:30:00,BAT_003,SITE_RES_001,66.3,0.096,23.2,2479
2025-01-22 01:45:00,BAT_001,SITE_IND_001,76.5,0.402,25.2,2600
2025-01-22 01:45:00,BAT_002,SITE_IND_002,82.5,0.411,21.6,1027
2025-01-22 01:45:00,BAT_003,SITE_RES_001,67.3,0.074,30.5,1319
2025-01-22 02:00:00,BAT_001,SITE_IND_001,,,32.1,2315
2025-01-22 02:00:00,BAT_002,SITE_IND_002,83.1,0.153,24.3,2538
2025-01-22 02:00:00,BAT_003,SITE_RES_001,68.0,0.061,18.1,1328
2025-01-22 02:15:00,BAT_001,SITE_IND_001,77.6,0.207,22.4,2705
2025-01-22 02:15:00,BAT_002,SITE_IND_002,84.2,0.318,24.1,2941
2025-01-22 02:15:00,BAT_003,SITE_RES_001,69.8,0.145,27.5,2134
2025-01-22 02:30:00,BAT_001,SITE_IND_001,,,20.0,1528
2025-01-22 02:30:00,BAT_002,SITE_IND_002,86.1,0.526,21.2,2027
2025-01-22 02:30:00,BAT_003,SITE_RES_001,70.8,0.077,27.6,1465
2025-01-22 02:45:00,BAT_001,SITE_IND_001,,,29.7,1321
2025-01-22 02:45:00,BAT_002,SITE_IND_002,87.0,0.254,21.9,1188
2025-01-22 02:45:00,BAT_003,SITE_RES_001,72.1,0.103,18.3,2947
2025-01-22 03:00:00,BAT_001,SITE_IND_001,81.0,0.275,41.4,1433
2025-01-22 03:00:00,BAT_002,SITE_IND_002,88.1,0.308,28.9,1114
2025-01-22 03:00:00,BAT_003,SITE_RES_001,72.9,0.066,23.7,1376
2025-01-22 03:15:00,BAT_001,SITE_IND_001,82.7,0.694,29.3,2998
2025-01-22 03:15:00,BAT_002,SITE_IND_002,89.4,0.375,24.4,2723
2025-01-22 03:15:00,BAT_003,SITE_RES_001,73.5,0.049,29.3,2418
2025-01-22 03:30:00,BAT_001,SITE_IND_001,83.9,0.481,25.8,1641
2025-01-22 03:30:00,BAT_002,SITE_IND_002,90.9,0.414,25.5,1829
2025-01-22 03:30:00,BAT_003,SITE_RES_001,75.3,0.139,24.4,1337
2025-01-22 03:45:00,BAT_001,SITE_IND_001,84.5,0.233,17.8,1760
2025-01-22 03:45:00,BAT_002,SITE_IND_002,92.4,0.412,34.7,1398
2025-01-22 03:45:00,BAT_003,SITE_RES_001,76.2,0.072,20.3,1213
2025-01-22 04:00:00,BAT_001,SITE_IND_001,85.1,0.247,18.2,2235
2025-01-22 04:00:00,BAT_002,SITE_IND_002,94.0,0.467,23.9,1687
2025-01-22 04:00:00,BAT_003,SITE_RES_001,76.7,0.043,20.2,1577
2025-01-22 04:15:00,BAT_001,SITE_IND_001,85.9,0.298,24.7,1218
2025-01-22 04:15:00,BAT_002,SITE_IND_002,94.6,0.167,28.4,2222
2025-01-22 04:15:00,BAT_003,SITE_RES_001,77.2,0.041,30.0,2863
2025-01-22 04:30:00,BAT_001,SITE_IND_001,86.8,0.385,29.1,2129
2025-01-22 04:30:00,BAT_002,SITE_IND_002,95.0,0.225,23.5,2903
2025-01-22 04:30:00,BAT_003,SITE_RES_001,77.8,0.044,25.2,1551
2025-01-22 04:45:00,BAT_001,SITE_IND_001,87.5,0.251,27.0,2167
2025-01-22 04:45:00,BAT_002,SITE_IND_002,95.0,0.377,16.2,2154
2025-01-22 04:45:00,BAT_003,SITE_RES_001,79.8,0.158,27.9,1990
2025-01-22 05:00:00,BAT_001,SITE_IND_001,88.0,0.227,17.7,1644
2025-01-22 05:00:00,BAT_002,SITE_IND_002,95.0,0.179,35.2,1632
2025-01-22 05:00:00,BAT_003,SITE_RES_001,80.3,0.041,23.0,1730
2025-01-22 05:15:00,BAT_001,SITE_IND_001,89.7,0.651,24.1,2963
2025-01-22 05:15:00,BAT_002,SITE_IND_002,95.0,0.307,21.2,1399
2025-01-22 05:15:00,BAT_003,SITE_RES_001,81.2,0.078,21.9,1800
2025-01-22 05:30:00,BAT_001,SITE_IND_001,91.2,0.635,36.4,2994
2025-01-22 05:30:00,BAT_002,SITE_IND_002,95.0,0.194,29.7,2381
2025-01-22 05:30:00,BAT_003,SITE_RES_001,81.9,0.052,17.3,1834
2025-01-22 05:45:00,BAT_001,SITE_IND_001,93.1,0.738,32.5,2031
