timestamp,site_id,consommation_mw,tension_v,frequence_hz,status_capteur
2025-01-21 21:00:00,SITE_IND_002,2.839,229.1,50.08,OK
2025-01-21 21:00:00,SITE_COM_001,0.213,226.3,50.02,OK
2025-01-21 21:00:00,SITE_COM_002,,233.0,50.03,ERREUR
2025-01-21 21:00:00,SITE_RES_001,0.175,235.3,50.04,OK
2025-01-21 21:00:00,SITE_RES_002,0.123,225.6,49.93,OK
2025-01-21 21:15:00,SITE_IND_001,4.123,237.2,49.98,OK
2025-01-21 21:15:00,SITE_IND_002,2.467,225.5,50.12,OK
2025-01-21 21:15:00,SITE_COM_001,0.22,239.7,49.91,OK
2025-01-21 21:15:00,SITE_COM_002,0.141,231.2,50.06,OK
2025-01-21 21:15:00,SITE_RES_001,0.155,225.6,50.09,OK
2025-01-21 21:15:00,SITE_RES_002,0.133,225.4,50.14,OK
2025-01-21 21:30:00,SITE_IND_001,4.114,230.7,50.01,OK
2025-01-21 21:30:00,SITE_IND_002,2.654,225.7,50.0,OK
2025-01-21 21:30:00,SITE_COM_001,0.135,234.4,49.84,OK
2025-01-21 21:30:00,SITE_COM_002,0.184,228.3,49.98,OK
2025-01-21 21:30:00,SITE_RES_001,0.145,228.6,50.14,OK
2025-01-21 21:30:00,SITE_RES_002,0.075,236.4,50.03,OK
2025-01-21 21:45:00,SITE_IND_001,2.866,224.6,50.17,OK
2025-01-21 21:45:00,SITE_IND_002,2.103,224.2,50.11,OK
2025-01-21 21:45:00,SITE_COM_001,0.21,225.3,50.02,OK
2025-01-21 21:45:00,SITE_COM_002,0.127,235.5,50.11,OK
2025-01-21 21:45:00,SITE_RES_001,0.173,231.8,50.18,OK
2025-01-21 21:45:00,SITE_RES_002,0.12,224.1,50.04,OK
2025-01-21 22:00:00,SITE_IND_001,1.969,224.9,49.96,OK
2025-01-21 22:00:00,SITE_IND_002,1.116,229.7,49.9,OK
2025-01-21 22:00:00,SITE_COM_001,0.234,241.6,50.02,OK
2025-01-21 22:00:00,SITE_COM_002,0.13,222.3,50.03,OK
2025-01-21 22:00:00,SITE_RES_001,0.186,232.4,50.0,OK
2025-01-21 22:00:00,SITE_RES_002,0.109,224.5,50.08,OK
2025-01-21 22:15:00,SITE_IND_001,1.706,222.3,50.16,OK
2025-01-21 22:15:00,SITE_IND_002,1.14,237.0,49.87,OK
2025-01-21 22:15:00,SITE_COM_001,0.159,229.3,50.05,OK
2025-01-21 22:15:00,SITE_COM_002,0.19,233.5,49.98,OK
2025-01-21 22:15:00,SITE_RES_001,0.135,236.2,49.9,OK
2025-01-21 22:15:00,SITE_RES_002,0.149,228.6,50.16,OK
2025-01-21 22:30:00,SITE_IND_001,1.653,229.3,49.95,OK
2025-01-21 22:30:00,SITE_IND_002,0.996,232.1,50.01,OK
2025-01-21 22:30:00,SITE_COM_001,0.182,229.2,50.01,OK
2025-01-21 22:30:00,SITE_COM_002,0.102,232.3,49.9,OK
2025-01-21 22:30:00,SITE_RES_001,0.132,221.6,49.82,OK
2025-01-21 22:30:00,SITE_RES_002,0.096,226.5,50.2,OK
2025-01-21 22:45:00,SITE_IND_001,1.382,230.9,50.04,OK
2025-01-21 22:45:00,SITE_IND_002,1.071,229.6,49.88,OK
2025-01-21 22:45:00,SITE_COM_001,0.244,239.0,49.83,OK
2025-01-21 22:45:00,SITE_COM_002,0.127,228.6,49.9,OK
2025-01-21 22:45:00,SITE_RES_001,0.172,226.4,50.22,OK
2025-01-21 22:45:00,SITE_RES_002,0.141,231.1,50.1,OK
2025-01-21 23:00:00,SITE_IND_001,1.749,227.2,49.92,OK
2025-01-21 23:00:00,SITE_IND_002,1.062,234.3,50.01,OK
2025-01-21 23:00:00,SITE_COM_001,0.153,226.0,49.99,OK
2025-01-21 23:00:00,SITE_COM_002,0.148,239.9,49.86,OK
2025-01-21 23:00:00,SITE_RES_001,0.172,237.4,50.23,OK
2025-01-21 23:00:00,SITE_RES_002,0.113,232.5,50.06,OK
2025-01-21 23:15:00,SITE_IND_001,1.544,229.5,50.04,OK
2025-01-21 23:15:00,SITE_IND_002,0.651,233.4,50.01,OK
2025-01-21 23:15:00,SITE_COM_001,0.193,240.2,49.93,OK
2025-01-21 23:15:00,SITE_COM_002,0.141,240.0,49.92,OK
2025-01-21 23:15:00,SITE_RES_001,0.147,229.3,50.08,OK
2025-01-21 23:15:00,SITE_RES_002,0.124,223.5,49.95,OK
2025-01-21 23:30:00,SITE_IND_001,1.363,229.6,50.04,OK
2025-01-21 23:30:00,SITE_IND_002,1.116,221.1,50.11,OK
2025-01-21 23:30:00,SITE_COM_001,0.208,236.9,50.04,OK
2025-01-21 23:30:00,SITE_COM_002,0.175,232.3,50.13,OK
2025-01-21 23:30:00,SITE_RES_001,0.173,229.5,50.23,OK
2025-01-21 23:30:00,SITE_RES_002,0.136,232.9,49.87,OK
2025-01-21 23:45:00,SITE_IND_001,1.21,231.5,50.01,OK
2025-01-21 23:45:00,SITE_IND_002,0.953,230.7,50.16,OK
2025-01-21 23:45:00,SITE_COM_001,0.221,224.3,49.99,OK
2025-01-21 23:45:00,SITE_COM_002,0.132,228.1,49.96,OK
2025-01-21 23:45:00,SITE_RES_001,0.149,223.7,49.99,OK
2025-01-21 23:45:00,SITE_RES_002,0.11,215.4,50.21,OK
2025-01-22 00:00:00,SITE_IND_001,1.745,228.1,50.0,OK
2025-01-22 00:00:00,SITE_IND_002,0.865,238.5,50.19,OK
2025-01-22 00:00:00,SITE_COM_001,0.205,235.1,50.02,OK
2025-01-22 00:00:00,SITE_COM_002,0.12,227.9,50.01,OK
2025-01-22 00:00:00,SITE_RES_001,0.149,228.9,49.99,OK
2025-01-22 00:00:00,SITE_RES_002,0.119,230.3,49.89,OK
2025-01-22 00:15:00,SITE_IND_001,1.339,223.6,50.1,OK
2025-01-22 00:15:00,SITE_IND_002,0.718,235.8,50.14,OK
2025-01-22 00:15:00,SITE_COM_001,0.191,217.0,49.96,OK
2025-01-22 00:15:00,SITE_COM_002,0.149,224.9,49.95,OK
2025-01-22 00:15:00,SITE_RES_001,0.197,233.3,49.91,OK
2025-01-22 00:15:00,SITE_RES_002,0.091,228.4,49.98,OK
2025-01-22 00:30:00,SITE_IND_001,1.612,227.3,50.05,OK
2025-01-22 00:30:00,SITE_IND_002,1.355,234.1,50.0,OK
2025-01-22 00:30:00,SITE_COM_001,0.195,228.2,50.12,OK
2025-01-22 00:30:00,SITE_COM_002,0.136,230.2,50.01,OK
2025-01-22 00:30:00,SITE_RES_001,0.148,223.1,50.03,OK
2025-01-22 00:30:00,SITE_RES_002,0.119,232.5,49.95,OK
2025-01-22 00:45:00,SITE_IND_001,1.775,225.6,50.17,OK
2025-01-22 00:45:00,SITE_IND_002,0.775,232.2,50.05,OK
2025-01-22 00:45:00,SITE_COM_001,0.176,232.1,50.13,OK
2025-01-22 00:45:00,SITE_COM_002,0.1,232.5,49.75,OK
2025-01-22 00:45:00,SITE_RES_001,0.137,238.1,49.94,OK
2025-01-22 00:45:00,SITE_RES_002,0.099,229.0,50.21,OK
2025-01-22 01:00:00,SITE_IND_001,1.088,224.7,50.15,OK
2025-01-22 01:00:00,SITE_IND_002,1.343,229.5,49.88,OK
2025-01-22 01:00:00,SITE_COM_001,0.263,238.0,50.07,OK
2025-01-22 01:00:00,SITE_COM_002,0.132,229.8,49.98,OK
2025-01-22 01:00:00,SITE_RES_001,0.168,237.3,50.09,OK
2025-01-22 01:00:00,SITE_RES_002,0.101,236.9,50.03,OK
2025-01-22 01:15:00,SITE_IND_001,1.655,237.3,49.89,OK
2025-01-22 01:15:00,SITE_IND_002,1.044,227.3,49.84,OK
2025-01-22 01:15:00,SITE_COM_001,0.21,242.6,49.82,OK
2025-01-22 01:15:00,SITE_COM_002,0.149,233.2,50.01,OK
2025-01-22 01:15:00,SITE_RES_001,0.157,223.5,50.02,OK
2025-01-22 01:15:00,SITE_RES_002,0.106,219.1,50.12,OK
2025-01-22 01:30:00,SITE_IND_001,1.716,230.3,50.02,OK
2025-01-22 01:30:00,SITE_IND_002,1.219,231.1,50.09,OK
2025-01-22 01:30:00,SITE_COM_001,0.191,236.6,50.03,OK
2025-01-22 01:30:00,SITE_COM_002,0.154,223.6,50.03,OK
2025-01-22 01:30:00,SITE_RES_001,0.14,226.8,49.92,OK
2025-01-22 01:30:00,SITE_RES_002,0.101,240.6,50.13,OK
2025-01-22 01:45:00,SITE_IND_001,1.932,223.9,50.01,OK
2025-01-22 01:45:00,SITE_IND_002,0.846,226.5,49.91,OK
2025-01-22 01:45:00,SITE_COM_001,0.237,228.0,50.11,OK
2025-01-22 01:45:00,SITE_COM_002,0.164,241.5,49.85,OK
2025-01-22 01:45:00,SITE_RES_001,0.19,235.7,49.9,OK
2025-01-22 01:45:00,SITE_RES_002,0.138,231.7,49.98,OK
2025-01-22 02:00:00,SITE_IND_001,1.315,226.4,50.2,OK
2025-01-22 02:00:00,SITE_IND_002,1.05,233.9,49.92,OK
2025-01-22 02:00:00,SITE_COM_001,0.177,235.4,49.87,OK
2025-01-22 02:00:00,SITE_COM_002,0.141,230.2,50.01,OK
2025-01-22 02:00:00,SITE_RES_001,0.156,232.0,50.07,OK
2025-01-22 02:00:00,SITE_RES_002,0.133,225.1,49.97,OK
2025-01-22 02:15:00,SITE_IND_001,1.769,234.5,49.86,OK
2025-01-22 02:15:00,SITE_IND_002,1.105,220.1,50.0,OK
2025-01-22 02:15:00,SITE_COM_001,0.257,225.3,49.92,OK
2025-01-22 02:15:00,SITE_COM_002,0.167,222.3,49.94,OK
2025-01-22 02:15:00,SITE_RES_001,0.174,226.8,49.98,OK
2025-01-22 02:15:00,SITE_RES_002,0.133,232.1,50.03,OK
2025-01-22 02:30:00,SITE_IND_001,1.424,231.9,49.99,OK
2025-01-22 02:30:00,SITE_IND_002,1.122,227.5,49.98,OK
2025-01-22 02:30:00,SITE_COM_001,0.17,229.8,49.92,OK
2025-01-22 02:30:00,SITE_COM_002,0.125,231.3,50.02,OK
2025-01-22 02:30:00,SITE_RES_001,0.179,227.8,50.04,OK
2025-01-22 02:30:00,SITE_RES_002,0.13,232.2,49.92,OK
2025-01-22 02:45:00,SITE_IND_001,1.534,231.8,50.0,OK
2025-01-22 02:45:00,SITE_IND_002,0.721,230.8,50.22,OK
2025-01-22 02:45:00,SITE_COM_001,,226.4,50.04,ERREUR
2025-01-22 02:45:00,SITE_COM_002,0.157,236.0,49.87,OK
2025-01-22 02:45:00,SITE_RES_001,0.178,233.0,49.99,OK
2025-01-22 02:45:00,SITE_RES_002,0.126,235.1,50.09,OK
2025-01-22 03:00:00,SITE_IND_001,1.243,234.1,49.99,OK
2025-01-22 03:00:00,SITE_IND_002,1.061,230.4,49.98,OK
2025-01-22 03:00:00,SITE_COM_001,0.236,229.6,49.89,OK
2025-01-22 03:00:00,SITE_COM_002,0.141,230.9,50.12,OK
2025-01-22 03:00:00,SITE_RES_001,0.174,225.7,50.25,OK
2025-01-22 03:00:00,SITE_RES_002,0.125,236.4,49.98,OK
2025-01-22 03:15:00,SITE_IND_001,1.62,234.2,50.12,OK
2025-01-22 03:15:00,SITE_IND_002,1.217,234.4,49.97,OK
2025-01-22 03:15:00,SITE_COM_001,0.183,231.7,50.09,OK
2025-01-22 03:15:00,SITE_COM_002,0.145,235.3,50.15,OK
2025-01-22 03:15:00,SITE_RES_001,0.138,225.8,49.99,OK
2025-01-22 03:15:00,SITE_RES_002,0.126,227.4,50.14,OK
2025-01-22 03:30:00,SITE_IND_001,1.595,230.2,49.86,OK
2025-01-22 03:30:00,SITE_IND_002,0.843,231.4,49.79,OK
2025-01-22 03:30:00,SITE_COM_001,0.23,229.2,50.32,OK
2025-01-22 03:30:00,SITE_COM_002,0.202,229.1,49.99,OK
2025-01-22 03:30:00,SITE_RES_001,0.184,238.5,49.84,OK
2025-01-22 03:30:00,SITE_RES_002,0.088,226.9,50.06,OK
2025-01-22 03:45:00,SITE_IND_001,1.612,235.3,49.88,OK
2025-01-22 03:45:00,SITE_IND_002,0.685,234.3,49.92,OK
2025-01-22 03:45:00,SITE_COM_001,0.139,230.7,50.08,OK
2025-01-22 03:45:00,SITE_COM_002,0.147,227.7,49.98,OK
2025-01-22 03:45:00,SITE_RES_001,0.151,223.3,49.93,OK
2025-01-22 03:45:00,SITE_RES_002,0.129,231.6,50.02,OK
2025-01-22 04:00:00,SITE_IND_001,1.276,229.1,49.78,OK
2025-01-22 04:00:00,SITE_IND_002,1.078,237.1,49.85,OK
2025-01-22 04:00:00,SITE_COM_001,0.182,231.6,50.13,OK
2025-01-22 04:00:00,SITE_COM_002,0.14,226.5,49.8,OK
2025-01-22 04:00:00,SITE_RES_001,0.162,240.2,50.03,OK
2025-01-22 04:00:00,SITE_RES_002,0.12,231.6,50.0,OK
2025-01-22 04:15:00,SITE_IND_001,1.317,234.1,50.02,OK
2025-01-22 04:15:00,SITE_IND_002,1.053,225.1,50.13,OK
2025-01-22 04:15:00,SITE_COM_001,0.22,227.2,50.1,OK
2025-01-22 04:15:00,SITE_COM_002,0.139,226.1,49.92,OK
2025-01-22 04:15:00,SITE_RES_001,0.117,232.4,49.82,OK
2025-01-22 04:15:00,SITE_RES_002,0.098,219.6,49.99,OK
2025-01-22 04:30:00,SITE_IND_001,1.466,228.4,49.9,OK
2025-01-22 04:30:00,SITE_IND_002,0.865,232.3,49.94,OK
2025-01-22 04:30:00,SITE_COM_001,0.209,225.6,50.02,OK
2025-01-22 04:30:00,SITE_COM_002,0.179,232.9,49.96,OK
2025-01-22 04:30:00,SITE_RES_001,0.166,228.8,50.0,OK
2025-01-22 04:30:00,SITE_RES_002,-99.0,229.2,50.02,ERREUR
2025-01-22 04:45:00,SITE_IND_001,1.276,224.9,49.86,OK
2025-01-22 04:45:00,SITE_IND_002,0.798,223.9,50.02,OK
2025-01-22 04:45:00,SITE_COM_001,0.173,232.6,50.0,OK
2025-01-22 04:45:00,SITE_COM_002,0.106,233.3,50.08,OK
2025-01-22 04:45:00,SITE_RES_001,0.136,232.1,49.91,OK
2025-01-22 04:45:00,SITE_RES_002,0.122,223.7,49.82,OK
2025-01-22 05:00:00,SITE_IND_001,1.414,229.4,49.96,OK
2025-01-22 05:00:00,SITE_IND_002,0.864,228.0,50.03,OK
2025-01-22 05:00:00,SITE_COM_001,0.199,230.9,49.93,OK
2025-01-22 05:00:00,SITE_COM_002,0.176,224.1,50.05,OK
2025-01-22 05:00:00,SITE_RES_001,0.188,232.4,49.98,OK
2025-01-22 05:00:00,SITE_RES_002,0.11,235.2,49.86,OK
2025-01-22 05:15:00,SITE_IND_001,1.282,228.0,50.12,OK
2025-01-22 05:15:00,SITE_IND_002,,225.2,49.97,ERREUR
2025-01-22 05:15:00,SITE_COM_001,0.182,226.5,50.1,OK
2025-01-22 05:15:00,SITE_COM_002,0.119,238.0,50.08,OK
2025-01-22 05:15:00,SITE_RES_001,0.186,227.7,49.99,OK
2025-01-22 05:15:00,SITE_RES_002,0.094,227.4,50.05,OK
2025-01-22 05:30:00,SITE_IND_001,1.792,224.5,49.96,OK
2025-01-22 05:30:00,SITE_IND_002,1.026,223.0,50.06,OK
2025-01-22 05:30:00,SITE_COM_001,0.178,229.0,49.95,OK
2025-01-22 05:30:00,SITE_COM_002,0.132,230.0,49.98,OK
2025-01-22 05:30:00,SITE_RES_001,0.151,226.4,50.03,OK
2025-01-22 05:30:00,SITE_RES_002,-99.0,230.7,50.1,ERREUR
2025-01-22 05:45:00,SITE_IND_001,1.187,230.8,49.89,OK
2025-01-22 05:45:00,SITE_IND_002,0.817,226.3,50.12,OK
2025-01-22 05:45:00,SITE_COM_001,,231.2,49.85,ERREUR
2025-01-22 05:45:00,SITE_COM_002,0.146,231.5,50.02,OK
2025-01-22 05:45:00,SITE_RES_001,0.116,225.5,49.99,OK
2025-01-22 05:45:00,SITE_RES_002,0.13,219.0,49.98,OK
2025-01-22 06:00:00,SITE_IND_001,3.575,234.2,50.07,OK
2025-01-22 06:00:00,SITE_IND_002,2.664,226.0,49.81,OK
2025-01-22 06:00:00,SITE_COM_001,0.188,235.0,50.14,OK
2025-01-22 06:00:00,SITE_COM_002,0.166,232.1,50.04,OK
2025-01-22 06:00:00,SITE_RES_001,0.147,229.3,50.17,OK
2025-01-22 06:00:00,SITE_RES_002,0.103,238.1,49.97,OK
2025-01-22 06:15:00,SITE_IND_001,,223.0,50.06,ERREUR
2025-01-22 06:15:00,SITE_IND_002,2.179,222.9,50.02,OK
2025-01-22 06:15:00,SITE_COM_001,0.23,225.8,49.85,OK
2025-01-22 06:15:00,SITE_COM_002,0.148,229.6,50.05,OK
2025-01-22 06:15:00,SITE_RES_001,0.183,229.7,50.19,OK
2025-01-22 06:15:00,SITE_RES_002,0.124,228.3,49.84,OK
2025-01-22 06:30:00,SITE_IND_001,3.362,228.3,50.1,OK
2025-01-22 06:30:00,SITE_IND_002,2.62,224.1,50.02,OK
2025-01-22 06:30:00,SITE_COM_001,0.22,237.6,50.09,OK
2025-01-22 06:30:00,SITE_COM_002,0.167,230.3,50.04,OK
2025-01-22 06:30:00,SITE_RES_001,0.19,223.3,49.97,OK
2025-01-22 06:30:00,SITE_RES_002,0.106,231.9,50.12,OK
2025-01-22 06:45:00,SITE_IND_001,3.187,218.0,49.96,OK
2025-01-22 06:45:00,SITE_IND_002,2.786,232.7,50.04,OK
2025-01-22 06:45:00,SITE_COM_001,0.192,223.6,50.05,OK
2025-01-22 06:45:00,SITE_COM_002,0.131,240.9,50.06,OK
2025-01-22 06:45:00,SITE_RES_001,0.146,226.9,49.99,OK
2025-01-22 06:45:00,SITE_RES_002,0.116,235.6,50.02,OK
2025-01-22 07:00:00,SITE_IND_001,3.116,239.5,50.0,OK
2025-01-22 07:00:00,SITE_IND_002,2.733,227.0,50.04,OK
2025-01-22 07:00:00,SITE_COM_001,0.209,220.6,50.2,OK
2025-01-22 07:00:00,SITE_COM_002,0.179,228.0,49.89,OK
2025-01-22 07:00:00,SITE_RES_001,0.421,230.4,50.04,OK
2025-01-22 07:00:00,SITE_RES_002,0.309,232.5,50.14,OK
2025-01-22 07:15:00,SITE_IND_001,3.798,224.8,50.14,OK
2025-01-22 07:15:00,SITE_IND_002,3.053,245.8,49.89,OK
2025-01-22 07:15:00,SITE_COM_001,0.207,219.6,50.06,OK
2025-01-22 07:15:00,SITE_COM_002,0.138,239.6,49.92,OK
2025-01-22 07:15:00,SITE_RES_001,0.299,227.6,49.8,OK
2025-01-22 07:15:00,SITE_RES_002,0.334,219.7,50.0,OK
2025-01-22 07:30:00,SITE_IND_001,2.409,228.4,50.16,OK
2025-01-22 07:30:00,SITE_IND_002,2.583,225.7,50.0,OK
2025-01-22 07:30:00,SITE_COM_001,0.201,232.4,49.86,OK
2025-01-22 07:30:00,SITE_COM_002,0.163,216.5,49.94,OK
2025-01-22 07:30:00,SITE_RES_001,0.371,233.2,50.0,OK
2025-01-22 07:30:00,SITE_RES_002,0.237,225.1,50.02,OK
2025-01-22 07:45:00,SITE_IND_001,3.458,227.1,49.95,OK
2025-01-22 07:45:00,SITE_IND_002,2.706,227.4,49.99,OK
2025-01-22 07:45:00,SITE_COM_001,0.265,222.9,49.81,OK
2025-01-22 07:45:00,SITE_COM_002,0.168,226.6,49.97,OK
2025-01-22 07:45:00,SITE_RES_001,0.353,228.7,50.16,OK
2025-01-22 07:45:00,SITE_RES_002,0.336,234.3,49.86,OK
2025-01-22 08:00:00,SITE_IND_001,2.896,215.8,49.92,OK
2025-01-22 08:00:00,SITE_IND_002,2.802,232.6,49.98,OK
2025-01-22 08:00:00,SITE_COM_001,1.196,226.6,50.02,OK
2025-01-22 08:00:00,SITE_COM_002,1.003,221.9,50.03,OK
2025-01-22 08:00:00,SITE_RES_001,0.456,227.9,50.07,OK
2025-01-22 08:00:00,SITE_RES_002,0.427,229.5,50.04,OK
2025-01-22 08:15:00,SITE_IND_001,3.113,230.9,50.05,OK
2025-01-22 08:15:00,SITE_IND_002,2.522,224.9,50.02,OK
2025-01-22 08:15:00,SITE_COM_001,1.463,232.2,50.1,OK
2025-01-22 08:15:00,SITE_COM_002,0.868,233.7,50.03,OK
2025-01-22 08:15:00,SITE_RES_001,0.343,231.6,49.9,OK
2025-01-22 08:15:00,SITE_RES_002,0.272,230.9,50.03,OK
2025-01-22 08:30:00,SITE_IND_001,2.876,235.3,50.06,OK
2025-01-22 08:30:00,SITE_IND_002,2.191,222.3,49.99,OK
2025-01-22 08:30:00,SITE_COM_001,1.12,230.6,49.96,OK
2025-01-22 08:30:00,SITE_COM_002,0.629,228.1,49.97,OK
2025-01-22 08:30:00,SITE_RES_001,0.438,226.5,50.17,OK
2025-01-22 08:30:00,SITE_RES_002,0.214,236.6,49.98,OK
2025-01-22 08:45:00,SITE_IND_001,3.951,230.4,50.11,OK
2025-01-22 08:45:00,SITE_IND_002,2.308,224.5,50.14,OK
2025-01-22 08:45:00,SITE_COM_001,1.18,231.1,50.12,OK
2025-01-22 08:45:00,SITE_COM_002,0.761,233.0,49.94,OK
2025-01-22 08:45:00,SITE_RES_001,0.392,230.4,49.85,OK
2025-01-22 08:45:00,SITE_RES_002,0.265,236.8,50.09,OK
2025-01-22 09:00:00,SITE_IND_001,3.467,231.2,49.97,OK
2025-01-22 09:00:00,SITE_IND_002,2.949,229.0,50.02,OK
2025-01-22 09:00:00,SITE_COM_001,1.406,226.1,50.16,OK
2025-01-22 09:00:00,SITE_COM_002,0.693,238.1,49.96,OK
2025-01-22 09:00:00,SITE_RES_001,0.154,220.5,49.95,OK
2025-01-22 09:00:00,SITE_RES_002,0.101,227.0,49.99,OK
2025-01-22 09:15:00,SITE_IND_001,4.003,231.0,50.03,OK
2025-01-22 09:15:00,SITE_IND_002,2.047,225.6,50.18,OK
2025-01-22 09:15:00,SITE_COM_001,1.068,238.3,49.98,OK
2025-01-22 09:15:00,SITE_COM_002,0.9,235.4,50.13,OK
2025-01-22 09:15:00,SITE_RES_001,0.157,228.1,49.99,OK
2025-01-22 09:15:00,SITE_RES_002,0.126,234.5,50.0,OK
2025-01-22 09:30:00,SITE_IND_001,3.825,238.2,50.04,OK
2025-01-22 09:30:00,SITE_IND_002,2.565,222.4,49.74,OK
2025-01-22 09:30:00,SITE_COM_001,1.27,229.5,49.95,OK
2025-01-22 09:30:00,SITE_COM_002,,229.7,50.11,ERREUR
2025-01-22 09:30:00,SITE_RES_001,0.162,226.3,50.1,OK
2025-01-22 09:30:00,SITE_RES_002,0.116,232.6,49.95,OK
2025-01-22 09:45:00,SITE_IND_001,3.159,230.4,50.0,OK
2025-01-22 09:45:00,SITE_IND_002,,228.7,49.82,ERREUR
2025-01-22 09:45:00,SITE_COM_001,1.122,234.0,49.97,OK
2025-01-22 09:45:00,SITE_COM_002,0.867,234.9,49.93,OK
2025-01-22 09:45:00,SITE_RES_001,0.123,229.2,49.95,OK
2025-01-22 09:45:00,SITE_RES_002,0.103,229.1,50.05,OK
2025-01-22 10:00:00,SITE_IND_001,3.495,231.5,50.18,OK
2025-01-22 10:00:00,SITE_IND_002,2.324,231.4,49.95,OK
2025-01-22 10:00:00,SITE_COM_001,1.048,227.1,49.95,OK
2025-01-22 10:00:00,SITE_COM_002,0.949,241.7,49.93,OK
2025-01-22 10:00:00,SITE_RES_001,0.15,229.7,50.04,OK
2025-01-22 10:00:00,SITE_RES_002,0.125,236.4,49.76,OK
2025-01-22 10:15:00,SITE_IND_001,2.247,227.5,50.11,OK
2025-01-22 10:15:00,SITE_IND_002,1.875,215.0,50.06,OK
2025-01-22 10:15:00,SITE_COM_001,1.244,224.5,49.9,OK
2025-01-22 10:15:00,SITE_COM_002,0.769,230.6,49.94,OK
2025-01-22 10:15:00,SITE_RES_001,0.172,215.7,49.91,OK
2025-01-22 10:15:00,SITE_RES_002,0.1,228.7,49.95,OK
2025-01-22 10:30:00,SITE_IND_001,3.919,220.7,50.0,OK
2025-01-22 10:30:00,SITE_IND_002,2.655,239.3,49.95,OK
2025-01-22 10:30:00,SITE_COM_001,1.258,221.0,49.76,OK
2025-01-22 10:30:00,SITE_COM_002,1.014,230.0,50.12,OK
2025-01-22 10:30:00,SITE_RES_001,0.127,232.6,50.19,OK
2025-01-22 10:30:00,SITE_RES_002,0.128,231.4,50.0,OK
2025-01-22 10:45:00,SITE_IND_001,2.675,236.8,49.94,OK
2025-01-22 10:45:00,SITE_IND_002,2.635,222.2,49.88,OK
2025-01-22 10:45:00,SITE_COM_001,1.458,228.3,50.15,OK
2025-01-22 10:45:00,SITE_COM_002,0.889,220.8,50.09,OK
2025-01-22 10:45:00,SITE_RES_001,0.146,233.5,50.0,OK
2025-01-22 10:45:00,SITE_RES_002,0.092,230.8,50.22,OK
2025-01-22 11:00:00,SITE_IND_001,3.759,229.7,50.11,OK
2025-01-22 11:00:00,SITE_IND_002,2.527,231.0,49.89,OK
2025-01-22 11:00:00,SITE_COM_001,1.242,235.2,49.92,OK
2025-01-22 11:00:00,SITE_COM_002,1.092,229.5,49.91,OK
2025-01-22 11:00:00,SITE_RES_001,0.184,228.6,50.08,OK
2025-01-22 11:00:00,SITE_RES_002,0.115,229.7,50.05,OK
2025-01-22 11:15:00,SITE_IND_001,3.653,220.0,49.89,OK
2025-01-22 11:15:00,SITE_IND_002,2.792,229.3,49.95,OK
2025-01-22 11:15:00,SITE_COM_001,0.955,224.6,49.8,OK
2025-01-22 11:15:00,SITE_COM_002,0.886,227.0,49.9,OK
2025-01-22 11:15:00,SITE_RES_001,0.158,231.8,50.21,OK
2025-01-22 11:15:00,SITE_RES_002,0.093,235.8,50.1,OK
2025-01-22 11:30:00,SITE_IND_001,3.091,231.0,49.95,OK
2025-01-22 11:30:00,SITE_IND_002,2.518,237.5,50.06,OK
2025-01-22 11:30:00,SITE_COM_001,1.292,227.8,49.85,OK
2025-01-22 11:30:00,SITE_COM_002,0.872,236.0,49.85,OK
2025-01-22 11:30:00,SITE_RES_001,0.135,230.6,49.9,OK
2025-01-22 11:30:00,SITE_RES_002,0.106,227.9,49.86,OK
2025-01-22 11:45:00,SITE_IND_001,2.989,233.5,49.87,OK
2025-01-22 11:45:00,SITE_IND_002,1.863,226.8,50.07,OK
2025-01-22 11:45:00,SITE_COM_001,1.165,227.7,50.0,OK
2025-01-22 11:45:00,SITE_COM_002,0.664,232.5,50.04,OK
2025-01-22 11:45:00,SITE_RES_001,0.15,235.0,49.89,OK
2025-01-22 11:45:00,SITE_RES_002,0.14,230.8,49.97,OK
2025-01-22 12:00:00,SITE_IND_001,3.49,229.5,50.12,OK
2025-01-22 12:00:00,SITE_IND_002,2.054,226.2,50.1,OK
2025-01-22 12:00:00,SITE_COM_001,1.093,234.5,50.17,OK
2025-01-22 12:00:00,SITE_COM_002,0.846,233.4,49.88,OK
2025-01-22 12:00:00,SITE_RES_001,0.178,231.0,50.05,OK
2025-01-22 12:00:00,SITE_RES_002,0.108,221.7,50.05,OK
2025-01-22 12:15:00,SITE_IND_001,2.417,228.4,50.09,OK
2025-01-22 12:15:00,SITE_IND_002,2.521,239.7,50.1,OK
2025-01-22 12:15:00,SITE_COM_001,1.082,230.1,50.0,OK
2025-01-22 12:15:00,SITE_COM_002,0.686,225.3,49.94,OK
2025-01-22 12:15:00,SITE_RES_001,0.111,230.2,49.98,OK
2025-01-22 12:15:00,SITE_RES_002,0.09,232.0,50.07,OK
2025-01-22 12:30:00,SITE_IND_001,3.619,228.4,50.06,OK
2025-01-22 12:30:00,SITE_IND_002,2.7,231.5,49.92,OK
2025-01-22 12:30:00,SITE_COM_001,1.25,236.0,49.94,OK
2025-01-22 12:30:00,SITE_COM_002,1.183,227.4,50.0,OK
2025-01-22 12:30:00,SITE_RES_001,0.144,231.1,49.83,OK
2025-01-22 12:30:00,SITE_RES_002,0.11,224.5,50.01,OK
