ReadingDate,PlantID,Production_kWh,Debit_m3_s,Niveau_m,Alert
06/07/2025,HYD_RHONE,20317.076952721964,33.069223007414514,67.24828343992121,None
06/07/2025,HYD_ALPES,16920.660108645556,33.45670165012386,71.27632098217869,HighLevel
06/07/2025,HYD_PYR,8465.178171505526,39.669748929273844,65.88090907509886,HighLevel
07/07/2025,HYD_RHONE,8738.053529327928,28.43663195997603,63.37954657045013,None
07/07/2025,HYD_ALPES,13644.84889398179,26.058396630065054,73.55207451289942,None
07/07/2025,HYD_PYR,15983.944920513884,15.311683875900314,76.02357975666642,None
08/07/2025,HYD_RHONE,20760.538032600383,27.644285384516582,65.16574266853146,SensorError
08/07/2025,HYD_ALPES,17307.067844611436,31.241783226998947,67.9530466232498,None
08/07/2025,HYD_PYR,26145.63868809344,11.622352240790427,71.40031558875347,None
09/07/2025,HYD_RHONE,10532.578396907102,37.62120060277354,82.24051412834488,None
09/07/2025,HYD_ALPES,16660.90895742031,21.59166262413041,55.004571055301504,None
09/07/2025,HYD_PYR,14507.210630285885,26.2350974609458,74.6698277587163,None
10/07/2025,HYD_RHONE,17091.62438457707,33.379935853028286,76.07551911420126,None
10/07/2025,HYD_ALPES,22856.362924356,27.93418137758755,67.72717792973224,None
10/07/2025,HYD_PYR,23096.672953632125,40.630250416357796,69.90462314750779,None
11/07/2025,HYD_RHONE,16406.94940332649,33.65925535706237,73.9979404786687,HighLevel
11/07/2025,HYD_ALPES,19473.7527750414,26.6650110432892,71.82219397749854,None
11/07/2025,HYD_PYR,17019.090002452107,1.5,82.1943645143818,None
12/07/2025,HYD_RHONE,12113.88316734444,36.965680039857745,72.61587061784263,None
12/07/2025,HYD_ALPES,16254.417528378463,17.38398680484948,77.16734049059906,None
12/07/2025,HYD_PYR,14280.584221436264,35.666784331495926,74.70154614713846,None
13/07/2025,HYD_RHONE,15961.476186925038,32.41170346725834,76.16471312310665,None
13/07/2025,HYD_ALPES,12962.069840342883,26.21092616894321,67.33566738937105,SensorError
13/07/2025,HYD_PYR,16789.55867099339,36.57962128872268,73.20713435640266,None
14/07/2025,HYD_RHONE,17361.470961312185,32.68935781810401,71.60661644382152,None
14/07/2025,HYD_ALPES,18876.161761079497,30.955261558001766,67.7026499434619,None
14/07/2025,HYD_PYR,17377.467788597187,12.553056012905078,77.5501048087348,None
15/07/2025,HYD_RHONE,22411.513625551208,28.358634155637915,59.90759155882684,None
15/07/2025,HYD_ALPES,24530.369272320477,16.814565475031575,80.08172531542829,None
15/07/2025,HYD_PYR,14662.77938704395,18.13655998296638,58.687468472151835,None
16/07/2025,HYD_RHONE,19886.257596993593,24.749718088493537,71.07764003581612,None
16/07/2025,HYD_ALPES,24235.48067605168,41.170757031790515,77.6469711944805,None
16/07/2025,HYD_PYR,19985.266108958796,31.288517059259288,64.86970876706368,SensorError
17/07/2025,HYD_RHONE,18925.829276921795,31.881415974445503,74.54243806104806,None
17/07/2025,HYD_ALPES,9276.94377327261,34.93384094715689,73.8937339849703,None
17/07/2025,HYD_PYR,14079.311457313599,20.127877287946518,73.95979177354076,None
18/07/2025,HYD_RHONE,14634.004990101694,13.81231172971288,69.90779018735925,HighLevel
18/07/2025,HYD_ALPES,21471.324710108092,12.214154613320382,69.20820501909398,None
18/07/2025,HYD_PYR,13423.683742750574,30.079639670337286,62.57924831012613,None
19/07/2025,HYD_RHONE,15875.576216103766,36.88022097995051,71.37610020787741,None
19/07/2025,HYD_ALPES,19393.046725237084,36.214748019224615,77.5050649624928,None
19/07/2025,HYD_PYR,13252.342471709107,20.520569365200114,69.26339395313173,None
20/07/2025,HYD_RHONE,17260.540803217897,40.199459795875065,69.56265402375907,None
20/07/2025,HYD_ALPES,16765.338937104152,46.387380191232864,81.53796939506034,None
20/07/2025,HYD_PYR,19533.018475957473,33.46868583413326,71.01900624762668,None
21/07/2025,HYD_RHONE,18703.626736283524,41.385516645456114,74.11295857941741,None
21/07/2025,HYD_ALPES,18583.709649875353,35.85840044057541,75.2143124900487,None
21/07/2025,HYD_PYR,16962.9836474883,25.932559658993966,71.01509049115069,None
22/07/2025,HYD_RHONE,9831.367310709778,22.0187636566258,76.08753738972507,None
22/07/2025,HYD_ALPES,16730.71608520868,13.482296616917704,77.93640638201826,None
22/07/2025,HYD_PYR,16410.155904159845,23.99713676799626,77.42142835221361,None
23/07/2025,HYD_RHONE,19112.870056730426,25.868516869309847,78.0922891343044,None
23/07/2025,HYD_ALPES,14592.87228898963,26.067453455885428,59.5037024358628,None
23/07/2025,HYD_PYR,16358.836521972089,26.986766819194475,64.9684744036988,None
24/07/2025,HYD_RHONE,16478.77175504173,7.3567247479519935,68.91313141549402,None
24/07/2025,HYD_ALPES,13492.292314857496,35.01126584181742,67.22427131878526,None
24/07/2025,HYD_PYR,11817.54491703665,36.055781524579004,67.67938790532668,SensorError
25/07/2025,HYD_RHONE,17653.65511788126,31.33928094387415,77.33738205034294,None
25/07/2025,HYD_ALPES,20029.499687475938,17.475890826107758,72.64148527661963,None
25/07/2025,HYD_PYR,13825.342142792295,31.30287180895924,71.17888842882084,None
26/07/2025,HYD_RHONE,15372.483406732945,28.20349021433099,70.64662512971421,None
26/07/2025,HYD_ALPES,19352.28703685559,32.27034426625474,69.59917417288199,None
26/07/2025,HYD_PYR,19721.492197436914,41.96010330519773,70.54839822419703,None
27/07/2025,HYD_RHONE,17079.41677958677,26.393779050269956,80.3255380811642,None
27/07/2025,HYD_ALPES,17773.966077834215,29.633729470719828,61.41466464819179,None
27/07/2025,HYD_PYR,18221.789386246182,20.220746478168245,79.64668831533126,None
28/07/2025,HYD_RHONE,18901.92912499456,36.29508687529811,85.76206245829269,None
28/07/2025,HYD_ALPES,12128.606311494095,34.32463004448483,79.60105838580267,None
28/07/2025,HYD_PYR,23485.39947835694,29.94904492424463,66.06040034054315,None
29/07/2025,HYD_RHONE,17241.21482928248,18.52182205384923,69.08081237464475,None
29/07/2025,HYD_ALPES,18973.36202879444,21.850270040374184,78.19979400032653,None
29/07/2025,HYD_PYR,13305.143854806505,11.518672259694398,70.50806589860835,None
30/07/2025,HYD_RHONE,15493.577358332464,21.744076041311256,68.96393826477858,None
30/07/2025,HYD_ALPES,17632.538063521064,34.38430655125072,71.39411792304398,None
30/07/2025,HYD_PYR,9343.25065451111,31.56185623832263,65.26889504999714,None
31/07/2025,HYD_RHONE,12775.667805432893,29.437191650890323,71.2184513553795,None
31/07/2025,HYD_ALPES,13443.915180647033,41.35869181826486,64.7627059009559,None
31/07/2025,HYD_PYR,11341.180522680392,30.740767743971112,76.33484346545494,None
01/08/2025,HYD_RHONE,16603.114298981698,22.80560646199455,66.934012529516,None
01/08/2025,HYD_ALPES,15918.48588414848,21.70058311660157,72.30901631983993,None
01/08/2025,HYD_PYR,21610.08777807894,25.914565297797292,69.33335196398642,None
02/08/2025,HYD_RHONE,11941.432843325216,23.9482449702952,74.29230406531998,None
02/08/2025,HYD_ALPES,17092.043837951096,36.57683345520511,76.93400441743495,None
02/08/2025,HYD_PYR,12855.658048179643,31.793024644571712,73.71899165573602,LowFlow
03/08/2025,HYD_RHONE,9674.867608343346,25.1229420328648,67.79811060143541,None
03/08/2025,HYD_ALPES,18433.65464523599,25.465565769095594,68.62102667094645,None
03/08/2025,HYD_PYR,18748.27596947223,34.32917555940171,86.15940127986507,None
04/08/2025,HYD_RHONE,18298.051003930985,37.09847897247683,77.69108448212073,None
04/08/2025,HYD_ALPES,11197.314670645977,11.409385133707364,70.8128522888342,LowFlow
04/08/2025,HYD_PYR,16517.631988461013,26.459087465960994,68.55503517721124,None
05/08/2025,HYD_RHONE,18469.969822985397,28.82342283760906,63.36634281930036,None
05/08/2025,HYD_ALPES,19818.208849391674,32.93324542524307,78.76940055694726,None
05/08/2025,HYD_PYR,18587.519932532905,29.01693190886178,67.73458027341333,None
06/08/2025,HYD_RHONE,19867.509672584918,31.66479924225832,78.3224119058936,None
06/08/2025,HYD_ALPES,20256.04339772394,25.867367740502687,76.96478880749707,LowFlow
06/08/2025,HYD_PYR,16598.48712569873,20.74725140271918,80.11681289808307,None
07/08/2025,HYD_RHONE,18094.414730191555,35.0577558998701,76.55303433815898,None
07/08/2025,HYD_ALPES,19998.772968246747,35.34315390086035,70.74094733994569,None
07/08/2025,HYD_PYR,17682.47704541687,33.86650358952147,72.09544571894335,None
08/08/2025,HYD_RHONE,20756.190430290873,35.46811732696228,72.14721352050456,None
08/08/2025,HYD_ALPES,19523.086047913268,19.254451957703797,70.38752405697758,None
08/08/2025,HYD_PYR,13796.68470298671,23.43308398446972,62.26069383030121,None
09/08/2025,HYD_RHONE,11237.200358206126,38.07879966942171,59.06995849860178,None
09/08/2025,HYD_ALPES,16273.368611059295,31.206098105808763,76.55297560965496,None
09/08/2025,HYD_PYR,11711.704239693132,28.50550530820406,70.91446783404078,None
10/08/2025,HYD_RHONE,16515.87810794115,25.732965242508133,77.76023508537256,None
10/08/2025,HYD_ALPES,16171.870895197524,39.41108915653797,69.72276661546844,None
10/08/2025,HYD_PYR,21143.46270218292,12.06609487717398,71.993102611172,None
11/08/2025,HYD_RHONE,18119.238131877493,30.6466566653705,77.5771734380968,None
11/08/2025,HYD_ALPES,19916.15379149097,27.400497795950454,81.33202943685046,None
11/08/2025,HYD_PYR,14339.539446694664,16.72735427013095,70.10292448454629,None
12/08/2025,HYD_RHONE,22012.739442292997,42.54977061090006,65.999515544478,None
12/08/2025,HYD_ALPES,19595.862765265265,3.7845425078382107,79.278048857653,None
12/08/2025,HYD_PYR,17824.265266716866,29.091292750888247,70.27748480206729,None
13/08/2025,HYD_RHONE,9335.074256308713,32.75615702641339,69.08856524977115,HighLevel
13/08/2025,HYD_ALPES,20679.21114881995,19.224453471216286,69.60123987307456,None
13/08/2025,HYD_PYR,22938.673216616444,30.495342649295466,67.68819641968314,None
14/08/2025,HYD_RHONE,16242.887648009211,25.97966060982915,76.64247250289233,None
14/08/2025,HYD_ALPES,16320.645278970413,36.892443831520076,63.970623777133376,None
14/08/2025,HYD_PYR,14236.626993270918,59.62308681758913,72.6123069438771,None
15/08/2025,HYD_RHONE,9999.405480844687,31.04734374810294,73.49825283844453,HighLevel
15/08/2025,HYD_ALPES,14064.043521436894,33.436428934407004,68.40872809898379,None
15/08/2025,HYD_PYR,22505.794095661193,19.223596484172496,81.52279470872631,None
16/08/2025,HYD_RHONE,20300.24317717144,29.933191134813733,77.39000547966396,None
16/08/2025,HYD_ALPES,13263.707091502272,24.642895136651724,69.27282616565556,None
16/08/2025,HYD_PYR,14002.128937450929,35.009296916751005,71.36312163106003,None
17/08/2025,HYD_RHONE,24313.311633934492,15.16564603614648,77.3657431682789,None
17/08/2025,HYD_ALPES,12323.41015439783,18.33840057793038,72.48016253008528,None
17/08/2025,HYD_PYR,13481.38302180837,38.62017381426375,80.40946883399667,None
18/08/2025,HYD_RHONE,14567.589746751477,29.889893746724468,75.3972581948952,None
18/08/2025,HYD_ALPES,11039.56177564228,39.914421514488176,73.5172996627805,None
18/08/2025,HYD_PYR,14157.460970788832,31.27370179744242,73.46565977382316,None
19/08/2025,HYD_RHONE,14215.228355602505,32.58801217624406,90.89337987028124,LowFlow
19/08/2025,HYD_ALPES,12771.450473235782,25.21446955516184,65.88922182045046,None
19/08/2025,HYD_PYR,21246.290443370057,26.25735376338718,65.43338370558958,None
20/08/2025,HYD_RHONE,11766.048717299785,36.67975712308315,70.55134163750192,None
20/08/2025,HYD_ALPES,15660.681490293853,26.71088012277796,80.4281299879638,None
20/08/2025,HYD_PYR,12867.395581618739,38.65181900291743,57.21667983189413,None
21/08/2025,HYD_RHONE,15402.098946780607,27.011317259754104,60.5766627952488,None
21/08/2025,HYD_ALPES,12690.83301307978,17.383245090897844,69.60163210551045,None
21/08/2025,HYD_PYR,16488.39960099235,16.563191905704723,84.72095824724205,None
22/08/2025,HYD_RHONE,17421.559731751335,26.45437591994439,72.15264409245019,None
22/08/2025,HYD_ALPES,21528.291120445283,36.2416583724179,65.02548621642568,None
22/08/2025,HYD_PYR,13963.339058663358,22.01417246726392,76.93229064223245,None
23/08/2025,HYD_RHONE,22347.741549558326,34.586078377529965,81.97157862208365,None
23/08/2025,HYD_ALPES,13133.482586768241,28.90661721685766,68.16786095613719,None
23/08/2025,HYD_PYR,15295.527494294212,33.45588798415842,74.7264333559285,None
24/08/2025,HYD_RHONE,22906.011059278826,25.39281544521804,72.94054431107779,SensorError
24/08/2025,HYD_ALPES,27231.1781883203,29.647089553365884,75.43359223740991,None
24/08/2025,HYD_PYR,22606.558905037862,36.44868857550915,69.24625599723431,None
25/08/2025,HYD_RHONE,15350.3512363653,27.845457052706116,75.77178601067294,None
25/08/2025,HYD_ALPES,18156.52589805195,23.276306980591052,77.03080831254942,None
25/08/2025,HYD_PYR,18794.02014860898,11.6402915125133,76.28579630460462,None
26/08/2025,HYD_RHONE,17512.610512353793,32.87379246809901,62.26595615502906,None
26/08/2025,HYD_ALPES,12370.183113544857,21.055108655152495,63.39681808430917,None
26/08/2025,HYD_PYR,17091.413374886317,23.31505794651925,67.86460456718801,None
27/08/2025,HYD_RHONE,14277.78645683877,18.36228434003533,73.60492445240305,SensorError
27/08/2025,HYD_ALPES,12520.031687902,25.929237145497794,75.35519762064526,None
27/08/2025,HYD_PYR,15016.796883170224,46.87789523542359,65.67547872102479,LowFlow
28/08/2025,HYD_RHONE,17398.259588448815,31.16835199006856,73.94542380759806,None
28/08/2025,HYD_ALPES,20005.255953510463,22.202756579318358,77.6743746759014,None
28/08/2025,HYD_PYR,15235.072421958519,23.893269467533877,76.00800524364854,None
29/08/2025,HYD_RHONE,15901.282753337624,15.051432250482671,69.24101062761223,LowFlow
29/08/2025,HYD_ALPES,19254.931262422524,17.82449268444479,69.78947524282815,None
29/08/2025,HYD_PYR,16469.313107806378,16.394349526291826,64.21459122275684,None
30/08/2025,HYD_RHONE,17649.89598837919,30.432988748451997,82.44194377450277,None
30/08/2025,HYD_ALPES,16496.28019433698,32.020407093438244,74.84417716895584,None
30/08/2025,HYD_PYR,16970.38041531082,28.698386228569703,62.326597205340384,None
31/08/2025,HYD_RHONE,12099.707054781986,31.32856621677741,79.3598767903147,None
31/08/2025,HYD_ALPES,16664.841407426455,21.10417218689168,75.95129132238267,None
31/08/2025,HYD_PYR,21625.877051924122,17.665508490448808,79.16576742132037,None
01/09/2025,HYD_RHONE,16842.167439374458,17.608448580810716,68.6483668269705,None
01/09/2025,HYD_ALPES,13031.746421016665,17.209665356826726,69.48584649095822,None
01/09/2025,HYD_PYR,21810.81414232027,31.22807235446029,67.12411766466569,None
02/09/2025,HYD_RHONE,18941.212375597283,46.123285145813675,84.70308923993863,SensorError
02/09/2025,HYD_ALPES,19116.985496615947,18.574533639180643,68.99405641914034,None
02/09/2025,HYD_PYR,19013.984698095246,24.92248769351873,66.26872914180184,None
03/09/2025,HYD_RHONE,11919.792494649057,29.826040413395127,68.11828167529188,None
03/09/2025,HYD_ALPES,18661.65889341313,25.488927806427725,70.04904459614475,None
03/09/2025,HYD_PYR,21461.595741070865,30.9965518044111,81.33572234440085,HighLevel
04/09/2025,HYD_RHONE,14375.23344368886,22.821482085965684,73.66103488878144,LowFlow
04/09/2025,HYD_ALPES,8871.26782453031,21.87698939938841,79.40130418421441,None
04/09/2025,HYD_PYR,17589.171907624925,26.35893673044742,73.71182403292988,None
05/09/2025,HYD_RHONE,16324.44106061172,30.939052873043167,70.91858576990106,None
05/09/2025,HYD_ALPES,10319.061049233695,39.54242833547142,65.74492477721047,None
05/09/2025,HYD_PYR,18500.438512091383,31.38971838561834,81.56417083840358,None
06/09/2025,HYD_RHONE,18215.110964450585,25.73058834247979,77.94576967435592,None
06/09/2025,HYD_ALPES,10628.671293491763,35.47714530792978,78.49168906627949,None
06/09/2025,HYD_PYR,23379.367445038886,37.00090807485023,77.55098575730767,LowFlow
07/09/2025,HYD_RHONE,19054.26052496583,25.26987773062131,67.7393129718918,None
07/09/2025,HYD_ALPES,9017.011252588749,26.686423019538694,73.59004361541034,None
07/09/2025,HYD_PYR,19311.6834492234,24.156072853280858,78.52117899644749,None
08/09/2025,HYD_RHONE,19201.339067587207,35.388129748922715,77.66602112878026,None
08/09/2025,HYD_ALPES,21577.03064428627,28.667715136115962,72.93954903231875,None
08/09/2025,HYD_PYR,13829.271686938708,15.350329619940126,83.84992094124551,None
09/09/2025,HYD_RHONE,19366.55160269313,31.655429471175076,75.19786419539085,None
09/09/2025,HYD_ALPES,15300.722759619412,41.4067175504951,79.93195201921642,None
09/09/2025,HYD_PYR,14085.357873472645,42.11741895794131,73.2008701982429,None
10/09/2025,HYD_RHONE,12912.975299341113,23.688036134227787,69.77003379789413,HighLevel
10/09/2025,HYD_ALPES,8968.055817300023,21.730512842269807,77.81509792417361,None
10/09/2025,HYD_PYR,18253.61120961563,45.08081268219212,76.4011107748273,LowFlow
11/09/2025,HYD_RHONE,15162.413486442401,42.1003334929964,74.07878536728609,LowFlow
11/09/2025,HYD_ALPES,5825.552303871849,32.20572431165394,66.9232025487054,HighLevel
11/09/2025,HYD_PYR,16486.34975945152,12.590268758898448,78.06576711516693,LowFlow
12/09/2025,HYD_RHONE,20599.818035546385,22.543114732860186,67.23923118221305,None
12/09/2025,HYD_ALPES,11233.455255283476,18.157971829100607,76.6641385775107,HighLevel
12/09/2025,HYD_PYR,13492.123488735187,44.31120663258544,65.41808584746781,None
13/09/2025,HYD_RHONE,17875.502495780373,14.269780673345064,66.91771908498832,None
13/09/2025,HYD_ALPES,6476.270325288124,44.23283736658773,73.75254250790915,None
13/09/2025,HYD_PYR,14172.011060510393,27.050276554065196,75.47379355850556,None
14/09/2025,HYD_RHONE,17517.1040937955,17.22070584212338,73.30012548883195,None
14/09/2025,HYD_ALPES,14067.751420423736,36.88118591533335,68.83703858822159,None
14/09/2025,HYD_PYR,11267.5677528517,33.66544740399632,78.6792619502653,None
15/09/2025,HYD_RHONE,11449.66303464309,16.603996020958366,72.83294854284803,None
15/09/2025,HYD_ALPES,10073.968580203331,27.772812472028644,73.16025126340719,None
15/09/2025,HYD_PYR,13794.46547786561,40.380115520775995,71.05491607325949,None
16/09/2025,HYD_RHONE,20215.3154071919,24.310868294849463,67.6637227896853,None
16/09/2025,HYD_ALPES,25175.18467204681,43.117556287348954,78.76006007658077,None
16/09/2025,HYD_PYR,16337.494371883748,21.29695434894564,68.14370806733841,None
17/09/2025,HYD_RHONE,19119.344593179663,13.40176259541219,82.18447335863151,None
17/09/2025,HYD_ALPES,12624.876118070284,28.406941453877586,67.05010714997019,None
17/09/2025,HYD_PYR,8251.722767215375,14.854215702899634,73.93759328903006,None
18/09/2025,HYD_RHONE,23236.11449274991,29.1239856091091,72.41728702021707,None
18/09/2025,HYD_ALPES,13938.624784018246,28.046288273270207,71.32427969562522,None
18/09/2025,HYD_PYR,18931.091511789255,21.169661132626864,76.09153801930435,None
19/09/2025,HYD_RHONE,16802.152503451678,44.90814231854522,76.7387144751754,SensorError
19/09/2025,HYD_ALPES,19979.445529575747,27.964218958420755,75.21578645545499,None
19/09/2025,HYD_PYR,19825.571109428707,35.779288117506354,65.61669052992058,None
20/09/2025,HYD_RHONE,17255.35749407114,36.358460490053865,64.97217242673035,None
20/09/2025,HYD_ALPES,17673.56859557707,43.84910107300617,64.6111909774279,None
20/09/2025,HYD_PYR,20807.82141149949,17.115231990564197,70.53548616864869,SensorError
21/09/2025,HYD_RHONE,14643.167070085274,12.18274640116922,84.69205931497311,None
21/09/2025,HYD_ALPES,22111.336853558358,43.51618644008954,71.70495729437668,None
21/09/2025,HYD_PYR,13510.146259861272,33.230088506473514,84.60549683540947,None
22/09/2025,HYD_RHONE,16491.003738573178,29.136799124212295,71.79957491398272,None
22/09/2025,HYD_ALPES,18590.88345992331,26.80032189705464,72.95992990735122,None
22/09/2025,HYD_PYR,10009.445503203518,25.20417806336546,75.57463197966422,None
23/09/2025,HYD_RHONE,21451.022536013712,35.75049612383963,70.2538840965417,None
23/09/2025,HYD_ALPES,18008.423171194925,15.006069499811122,73.36373329707278,LowFlow
23/09/2025,HYD_PYR,28743.693198345805,32.29598310780872,61.78289663426441,None
24/09/2025,HYD_RHONE,24106.631539635127,37.28184455740143,66.66533570359799,None
24/09/2025,HYD_ALPES,16158.575702185884,34.68926895060745,61.90911327680185,None
24/09/2025,HYD_PYR,22985.229469409074,27.357484278563543,76.35143910297761,None
25/09/2025,HYD_RHONE,19419.878036346126,27.9760403081561,63.819938355568055,None
25/09/2025,HYD_ALPES,17078.207240351145,39.571239435148684,80.47003238313205,None
25/09/2025,HYD_PYR,9894.422654926873,33.237281704944806,74.13613502151766,None
26/09/2025,HYD_RHONE,10790.56646431312,43.796629036294426,77.75645998114256,None
26/09/2025,HYD_ALPES,16216.606956015274,12.315729683899324,68.12006619843424,None
26/09/2025,HYD_PYR,14317.614418198209,36.160441154657946,65.2591696858775,None
27/09/2025,HYD_RHONE,17055.719054228703,20.698581398671035,69.91365863081418,None
27/09/2025,HYD_ALPES,21415.005357557944,27.34380128958257,78.38510371757172,None
27/09/2025,HYD_PYR,19486.84118218317,40.384058377274684,84.69031009285321,None
28/09/2025,HYD_RHONE,13554.112884934697,18.978831010625477,75.050190264801,None
28/09/2025,HYD_ALPES,19714.839999121883,47.040518649981294,64.10599804247462,None
28/09/2025,HYD_PYR,12726.620180806032,37.95094655004853,66.16861013735692,None
29/09/2025,HYD_RHONE,11859.487042459114,33.21291648192423,63.07004751888877,None
29/09/2025,HYD_ALPES,17650.22085726773,19.61166820971382,71.2249814210131,None
29/09/2025,HYD_PYR,13104.890149326813,26.382462716927776,70.33657980871932,None
30/09/2025,HYD_RHONE,13760.986025491833,24.774597115909582,71.18033607919439,None
30/09/2025,HYD_ALPES,19977.093843486815,16.90918726579571,65.5594743463265,None
30/09/2025,HYD_PYR,18699.008025829222,37.843890826856395,64.95837540200293,None
01/10/2025,HYD_RHONE,14787.13841302332,24.360712068877074,72.56469248099539,None
01/10/2025,HYD_ALPES,10024.623918872123,26.42006873232101,74.90646528721328,None
01/10/2025,HYD_PYR,13406.383221745526,26.87466444111641,64.89095963714989,None
02/10/2025,HYD_RHONE,23579.896438627762,26.07241506966488,74.84229015923356,None
02/10/2025,HYD_ALPES,19872.85357699777,32.77412910945135,77.6806172760416,None
02/10/2025,HYD_PYR,21609.64561387706,22.3959432041481,58.01536330784569,HighLevel
03/10/2025,HYD_RHONE,17172.894030627125,37.16486735103069,81.45409138335177,None
03/10/2025,HYD_ALPES,14866.016621605559,22.63647959995388,76.21322588353567,None
03/10/2025,HYD_PYR,19639.731756013178,27.743261877012298,77.73677424775954,None
04/10/2025,HYD_RHONE,21070.98830866212,16.240657541893214,65.87470978805095,None
04/10/2025,HYD_ALPES,14376.980797876862,37.64497581590275,76.72289429937922,None
04/10/2025,HYD_PYR,13489.821748683471,39.93238645275507,77.41245746659058,None
05/10/2025,HYD_RHONE,10419.21336922261,34.44284352559231,68.0907205381427,LowFlow
05/10/2025,HYD_ALPES,13393.984977413316,29.533728419304275,76.67924717058476,None
05/10/2025,HYD_PYR,18741.891730106145,27.67470762501516,71.17104226281616,None
06/10/2025,HYD_RHONE,13934.208638729177,13.939886290147625,68.29495323058117,None
06/10/2025,HYD_ALPES,19740.574193689226,15.807325066369513,70.82131505372574,None
06/10/2025,HYD_PYR,23675.26485865195,34.75446429273161,73.00963788791515,None
07/10/2025,HYD_RHONE,16294.318107574241,26.37302416536318,70.18438185942647,None
07/10/2025,HYD_ALPES,16138.174908543275,15.76697700464547,67.24928318420532,None
07/10/2025,HYD_PYR,18284.723803060482,15.351935976055634,74.35772437904065,None
08/10/2025,HYD_RHONE,14017.270611701013,33.714216290922906,75.35867096871975,None
08/10/2025,HYD_ALPES,13740.181714294178,35.865770284285425,72.87612670226663,SensorError
08/10/2025,HYD_PYR,13853.470777124798,14.19472580017389,62.294672814418036,None
09/10/2025,HYD_RHONE,11846.805365347931,29.368563932380585,68.49245132606987,None
09/10/2025,HYD_ALPES,19619.190032899467,31.490989453718978,66.93545963402926,None
09/10/2025,HYD_PYR,14312.996175788314,22.74705588425124,82.38659016063613,None
10/10/2025,HYD_RHONE,20423.270316638784,39.1575997718076,72.70736443658005,None
10/10/2025,HYD_ALPES,18211.27536971836,24.89723184089179,70.31863090740745,None
10/10/2025,HYD_PYR,16113.433604308677,12.548282294301677,68.64769047687608,None
11/10/2025,HYD_RHONE,19276.587456636207,26.248227718771066,71.25086455735496,None
11/10/2025,HYD_ALPES,12614.846000961474,40.311724618226805,76.50920052691997,None
11/10/2025,HYD_PYR,13234.463744700057,24.890907271438625,61.02057683301963,None
12/10/2025,HYD_RHONE,18911.670456517782,18.578093475011507,73.3809919320432,None
12/10/2025,HYD_ALPES,7856.444722962162,33.65387210616705,68.97242664750573,None
12/10/2025,HYD_PYR,16255.522485141455,30.3256154398117,74.5840207161042,None
13/10/2025,HYD_RHONE,18443.908811422058,27.973619033443402,76.79460878413133,HighLevel
13/10/2025,HYD_ALPES,21181.354361417045,32.29411932809119,67.82687909877957,None
13/10/2025,HYD_PYR,21958.82272961292,21.77479306825824,63.78478799949305,None
14/10/2025,HYD_RHONE,15704.912252721117,22.59982376511435,70.173594359289,None
14/10/2025,HYD_ALPES,19127.012808235795,34.54768174473074,79.72240907028703,None
14/10/2025,HYD_PYR,13143.469400238024,19.302505666018483,77.01394350709363,None
15/10/2025,HYD_RHONE,14514.751531730632,42.534153333746396,69.73426307041618,None
15/10/2025,HYD_ALPES,21397.109951874416,39.06432265223955,68.19096525426646,None
15/10/2025,HYD_PYR,16048.363615961602,17.702954302388157,68.64390312117409,None
16/10/2025,HYD_RHONE,16806.775494957117,41.282286808927005,64.21424677691505,None
16/10/2025,HYD_ALPES,12274.08228770144,29.36974401820976,76.70864418316145,None
16/10/2025,HYD_PYR,17805.755225762114,40.46308756631461,77.80449810716814,LowFlow
17/10/2025,HYD_RHONE,19065.406282413707,29.200842231881087,69.6771745400965,None
17/10/2025,HYD_ALPES,18947.487034174654,26.405336121144526,68.99591160114677,None
17/10/2025,HYD_PYR,11596.827690991779,25.466831424555885,67.81035722261177,None
18/10/2025,HYD_RHONE,19999.788504581913,5.9536716589771075,69.29780751353739,None
18/10/2025,HYD_ALPES,12407.217491104979,36.34392669248442,67.58895862875973,None
18/10/2025,HYD_PYR,16099.623003469227,21.636094727114077,71.06877652279945,None
19/10/2025,HYD_RHONE,10051.147152504556,36.638415574681325,76.71837811829481,None
19/10/2025,HYD_ALPES,15518.020240831313,43.065622986994505,76.10015294098221,None
19/10/2025,HYD_PYR,12386.371420986521,22.801986779292896,66.96785553273892,None
20/10/2025,HYD_RHONE,14494.342793236106,22.27044141150299,72.91085828289307,None
20/10/2025,HYD_ALPES,16427.659670801033,37.07014214025682,75.87690653613674,None
20/10/2025,HYD_PYR,19343.454266120243,23.792081069054827,66.36127014999057,None
21/10/2025,HYD_RHONE,19213.03317343072,39.855213461329186,72.84850183542602,None
21/10/2025,HYD_ALPES,7318.274108469819,21.779230359277456,79.28187512517887,None
21/10/2025,HYD_PYR,18777.609437909814,40.943896986532465,70.53065960970336,None
22/10/2025,HYD_RHONE,16983.850342210626,25.248367615323126,59.89258634122774,None
22/10/2025,HYD_ALPES,14071.22976910713,30.97223280401522,56.89661774021799,None
22/10/2025,HYD_PYR,12854.452250171678,36.8403176908353,73.86487641629974,None
23/10/2025,HYD_RHONE,15962.773077594502,32.60352699219064,72.63909945794344,None
23/10/2025,HYD_ALPES,17076.27247179686,37.63594025458921,73.1264088916232,LowFlow
23/10/2025,HYD_PYR,17635.952672668678,14.89613009406703,74.93572484309885,None
24/10/2025,HYD_RHONE,15450.297661343739,24.33518234429772,63.123280001461545,None
