timestamp,price_eur_mwh,volume_mwh,market
2025-01-06T05:00:00,57.27,1183,EPEX Spot
2025-01-06T05:15:00,59.83,677,EPEX Spot
2025-01-06T05:30:00,30.0,4498,EPEX Spot
2025-01-06T05:45:00,31.17,3408,EPEX Spot
2025-01-06T06:00:00,139.18,3040,EPEX Spot
2025-01-06T06:15:00,160.29,1870,EPEX Spot
2025-01-06T06:30:00,138.23,2941,EPEX Spot
2025-01-06T06:45:00,144.08,1476,EPEX Spot
2025-01-06T07:00:00,148.55,3235,EPEX Spot
2025-01-06T07:15:00,178.36,603,EPEX Spot
2025-01-06T07:30:00,162.06,4144,EPEX Spot
2025-01-06T07:45:00,120.77,4044,EPEX Spot
2025-01-06T08:00:00,153.19,2356,EPEX Spot
2025-01-06T08:15:00,303.79,3665,EPEX Spot
2025-01-06T08:30:00,145.43,1967,EPEX Spot
2025-01-06T08:45:00,150.01,1974,EPEX Spot
2025-01-06T09:00:00,102.52,3412,EPEX Spot
2025-01-06T09:15:00,63.73,2821,EPEX Spot
2025-01-06T09:30:00,84.08,1182,EPEX Spot
2025-01-06T09:45:00,85.81,4285,EPEX Spot
2025-01-06T10:00:00,75.57,4047,EPEX Spot
2025-01-06T10:15:00,67.23,1550,EPEX Spot
2025-01-06T10:30:00,64.89,2701,EPEX Spot
2025-01-06T10:45:00,71.59,3297,EPEX Spot
2025-01-06T11:00:00,381.41,3766,EPEX Spot
2025-01-06T11:15:00,72.83,4432,EPEX Spot
2025-01-06T11:30:00,78.02,4378,EPEX Spot
2025-01-06T11:45:00,56.86,4399,EPEX Spot
2025-01-06T12:00:00,70.51,3619,EPEX Spot
2025-01-06T12:15:00,84.59,4190,EPEX Spot
2025-01-06T12:30:00,46.66,3403,EPEX Spot
2025-01-06T12:45:00,100.9,1638,EPEX Spot
2025-01-06T13:00:00,68.14,4268,EPEX Spot
2025-01-06T13:15:00,115.26,4211,EPEX Spot
2025-01-06T13:30:00,391.63,3610,EPEX Spot
2025-01-06T13:45:00,43.3,1242,EPEX Spot
2025-01-06T14:00:00,85.55,2342,EPEX Spot
2025-01-06T14:15:00,73.64,4113,EPEX Spot
2025-01-06T14:30:00,85.8,1048,EPEX Spot
2025-01-06T14:45:00,112.33,4215,EPEX Spot
2025-01-06T15:00:00,94.1,4124,EPEX Spot
2025-01-06T15:15:00,75.49,2400,EPEX Spot
2025-01-06T15:30:00,250.68,4915,EPEX Spot
2025-01-06T15:45:00,97.46,1170,EPEX Spot
2025-01-06T16:00:00,90.19,643,EPEX Spot
2025-01-06T16:15:00,103.16,2053,EPEX Spot
2025-01-06T16:30:00,77.14,3957,EPEX Spot
2025-01-06T16:45:00,85.9,3567,EPEX Spot
2025-01-06T17:00:00,145.07,2398,EPEX Spot
2025-01-06T17:15:00,151.74,3228,EPEX Spot
2025-01-06T17:30:00,119.71,4987,EPEX Spot
2025-01-06T17:45:00,156.37,4569,EPEX Spot
2025-01-06T18:00:00,361.5,1593,EPEX Spot
2025-01-06T18:15:00,139.92,2671,EPEX Spot
2025-01-06T18:30:00,162.13,3878,EPEX Spot
2025-01-06T18:45:00,167.45,3050,EPEX Spot
2025-01-06T19:00:00,178.0,3977,EPEX Spot
2025-01-06T19:15:00,129.6,3615,EPEX Spot
2025-01-06T19:30:00,163.39,2693,EPEX Spot
2025-01-06T19:45:00,176.76,3056,EPEX Spot
2025-01-06T20:00:00,142.98,740,EPEX Spot
2025-01-06T20:15:00,177.9,1227,EPEX Spot
2025-01-06T20:30:00,135.48,1463,EPEX Spot
2025-01-06T20:45:00,151.39,3398,EPEX Spot
2025-01-06T21:00:00,45.46,1561,EPEX Spot
2025-01-06T21:15:00,42.65,4676,EPEX Spot
2025-01-06T21:30:00,48.93,2674,EPEX Spot
2025-01-06T21:45:00,108.37,2606,EPEX Spot
2025-01-06T22:00:00,34.49,1763,EPEX Spot
2025-01-06T22:15:00,34.54,1296,EPEX Spot
2025-01-06T22:30:00,58.16,4105,EPEX Spot
2025-01-06T22:45:00,35.13,2444,EPEX Spot
2025-01-06T23:00:00,74.1,857,EPEX Spot
2025-01-06T23:15:00,87.27,2090,EPEX Spot
2025-01-06T23:30:00,30.0,1541,EPEX Spot
2025-01-06T23:45:00,60.41,4006,EPEX Spot
2025-01-07T00:00:00,30.0,1559,EPEX Spot
2025-01-07T00:15:00,30.0,2777,EPEX Spot
2025-01-07T00:30:00,59.55,3620,EPEX Spot
2025-01-07T00:45:00,31.13,4389,EPEX Spot
2025-01-07T01:00:00,55.22,4660,EPEX Spot
2025-01-07T01:15:00,50.62,4015,EPEX Spot
2025-01-07T01:30:00,30.0,597,EPEX Spot
2025-01-07T01:45:00,63.15,1044,EPEX Spot
2025-01-07T02:00:00,307.16,1521,EPEX Spot
2025-01-07T02:15:00,50.78,3202,EPEX Spot
2025-01-07T02:30:00,37.04,3996,EPEX Spot
2025-01-07T02:45:00,57.79,1707,EPEX Spot
2025-01-07T03:00:00,30.0,2295,EPEX Spot
2025-01-07T03:15:00,30.0,2518,EPEX Spot
2025-01-07T03:30:00,56.42,3007,EPEX Spot
2025-01-07T03:45:00,70.6,4458,EPEX Spot
2025-01-07T04:00:00,40.46,4584,EPEX Spot
2025-01-07T04:15:00,59.14,2088,EPEX Spot
2025-01-07T04:30:00,54.1,4901,EPEX Spot
2025-01-07T04:45:00,58.29,663,EPEX Spot
2025-01-07T05:00:00,36.16,4624,EPEX Spot
2025-01-07T05:15:00,47.02,2217,EPEX Spot
2025-01-07T05:30:00,49.24,2780,EPEX Spot
2025-01-07T05:45:00,79.97,1463,EPEX Spot
2025-01-07T06:00:00,127.91,3593,EPEX Spot
2025-01-07T06:15:00,121.92,1343,EPEX Spot
2025-01-07T06:30:00,209.99,1576,EPEX Spot
2025-01-07T06:45:00,156.18,1026,EPEX Spot
2025-01-07T07:00:00,160.97,3458,EPEX Spot
2025-01-07T07:15:00,162.84,1857,EPEX Spot
2025-01-07T07:30:00,165.44,701,EPEX Spot
2025-01-07T07:45:00,167.98,3236,EPEX Spot
2025-01-07T08:00:00,165.53,1383,EPEX Spot
2025-01-07T08:15:00,172.54,2322,EPEX Spot
2025-01-07T08:30:00,153.35,571,EPEX Spot
2025-01-07T08:45:00,171.44,3135,EPEX Spot
2025-01-07T09:00:00,117.84,3207,EPEX Spot
2025-01-07T09:15:00,83.92,1988,EPEX Spot
2025-01-07T09:30:00,89.62,4731,EPEX Spot
2025-01-07T09:45:00,68.4,2305,EPEX Spot
2025-01-07T10:00:00,76.7,1004,EPEX Spot
2025-01-07T10:15:00,87.06,3852,EPEX Spot
2025-01-07T10:30:00,72.22,3381,EPEX Spot
2025-01-07T10:45:00,81.85,4058,EPEX Spot
2025-01-07T11:00:00,86.83,2514,EPEX Spot
2025-01-07T11:15:00,110.41,4842,EPEX Spot
2025-01-07T11:30:00,62.72,1880,EPEX Spot
2025-01-07T11:45:00,88.4,4893,EPEX Spot
2025-01-07T12:00:00,67.92,3603,EPEX Spot
2025-01-07T12:15:00,95.32,1172,EPEX Spot
2025-01-07T12:30:00,96.91,4482,EPEX Spot
2025-01-07T12:45:00,113.55,4133,EPEX Spot
2025-01-07T13:00:00,71.49,4219,EPEX Spot
2025-01-07T13:15:00,82.91,3694,EPEX Spot
2025-01-07T13:30:00,96.08,814,EPEX Spot
2025-01-07T13:45:00,93.17,3255,EPEX Spot
2025-01-07T14:00:00,30.24,3606,EPEX Spot
2025-01-07T14:15:00,66.25,2662,EPEX Spot
2025-01-07T14:30:00,91.4,3634,EPEX Spot
2025-01-07T14:45:00,75.8,4954,EPEX Spot
2025-01-07T15:00:00,96.23,3350,EPEX Spot
2025-01-07T15:15:00,100.84,2592,EPEX Spot
2025-01-07T15:30:00,75.73,4398,EPEX Spot
2025-01-07T15:45:00,92.02,1740,EPEX Spot
2025-01-07T16:00:00,109.12,3491,EPEX Spot
2025-01-07T16:15:00,100.37,4485,EPEX Spot
2025-01-07T16:30:00,64.59,3579,EPEX Spot
2025-01-07T16:45:00,76.3,1698,EPEX Spot
2025-01-07T17:00:00,150.55,1128,EPEX Spot
2025-01-07T17:15:00,131.3,1653,EPEX Spot
2025-01-07T17:30:00,171.4,526,EPEX Spot
2025-01-07T17:45:00,137.1,1378,EPEX Spot
2025-01-07T18:00:00,147.97,3751,EPEX Spot
2025-01-07T18:15:00,171.44,1760,EPEX Spot
2025-01-07T18:30:00,140.98,3360,EPEX Spot
2025-01-07T18:45:00,143.27,3131,EPEX Spot
2025-01-07T19:00:00,156.76,3601,EPEX Spot
2025-01-07T19:15:00,141.82,1784,EPEX Spot
2025-01-07T19:30:00,180.65,3976,EPEX Spot
2025-01-07T19:45:00,131.69,4375,EPEX Spot
2025-01-07T20:00:00,104.1,2745,EPEX Spot
2025-01-07T20:15:00,166.86,1164,EPEX Spot
2025-01-07T20:30:00,142.85,3736,EPEX Spot
2025-01-07T20:45:00,133.85,4535,EPEX Spot
2025-01-07T21:00:00,87.68,1979,EPEX Spot
2025-01-07T21:15:00,88.39,3675,EPEX Spot
2025-01-07T21:30:00,388.25,2386,EPEX Spot
2025-01-07T21:45:00,103.74,4398,EPEX Spot
2025-01-07T22:00:00,67.24,2760,EPEX Spot
2025-01-07T22:15:00,89.49,4259,EPEX Spot
2025-01-07T22:30:00,380.99,4444,EPEX Spot
2025-01-07T22:45:00,53.13,2627,EPEX Spot
2025-01-07T23:00:00,54.67,3854,EPEX Spot
2025-01-07T23:15:00,43.46,3445,EPEX Spot
2025-01-07T23:30:00,58.06,542,EPEX Spot
2025-01-07T23:45:00,59.57,3115,EPEX Spot
2025-01-08T00:00:00,59.58,4376,EPEX Spot
2025-01-08T00:15:00,43.47,3510,EPEX Spot
2025-01-08T00:30:00,45.81,1967,EPEX Spot
2025-01-08T00:45:00,38.66,4080,EPEX Spot
2025-01-08T01:00:00,34.98,2585,EPEX Spot
2025-01-08T01:15:00,48.72,3185,EPEX Spot
2025-01-08T01:30:00,80.33,3443,EPEX Spot
2025-01-08T01:45:00,90.78,1071,EPEX Spot
2025-01-08T02:00:00,76.28,4255,EPEX Spot
2025-01-08T02:15:00,40.72,2789,EPEX Spot
2025-01-08T02:30:00,58.15,1133,EPEX Spot
2025-01-08T02:45:00,30.0,2214,EPEX Spot
2025-01-08T03:00:00,46.9,1123,EPEX Spot
2025-01-08T03:15:00,42.23,750,EPEX Spot
2025-01-08T03:30:00,87.49,863,EPEX Spot
2025-01-08T03:45:00,55.21,3205,EPEX Spot
2025-01-08T04:00:00,51.01,2181,EPEX Spot
2025-01-08T04:15:00,48.63,2939,EPEX Spot
2025-01-08T04:30:00,44.18,3216,EPEX Spot
2025-01-08T04:45:00,60.63,1788,EPEX Spot
2025-01-08T05:00:00,36.75,4542,EPEX Spot
2025-01-08T05:15:00,61.0,4786,EPEX Spot
2025-01-08T05:30:00,78.64,1229,EPEX Spot
2025-01-08T05:45:00,52.25,3799,EPEX Spot
2025-01-08T06:00:00,143.71,1275,EPEX Spot
2025-01-08T06:15:00,148.49,4500,EPEX Spot
2025-01-08T06:30:00,174.01,3475,EPEX Spot
2025-01-08T06:45:00,152.78,2039,EPEX Spot
2025-01-08T07:00:00,137.81,1196,EPEX Spot
2025-01-08T07:15:00,166.17,3852,EPEX Spot
2025-01-08T07:30:00,135.79,2144,EPEX Spot
2025-01-08T07:45:00,145.33,3746,EPEX Spot
2025-01-08T08:00:00,154.58,1371,EPEX Spot
2025-01-08T08:15:00,133.86,4534,EPEX Spot
2025-01-08T08:30:00,114.27,931,EPEX Spot
2025-01-08T08:45:00,158.99,2388,EPEX Spot
2025-01-08T09:00:00,36.16,1528,EPEX Spot
2025-01-08T09:15:00,61.47,3565,EPEX Spot
2025-01-08T09:30:00,95.56,2825,EPEX Spot
2025-01-08T09:45:00,88.38,1701,EPEX Spot
2025-01-08T10:00:00,76.84,2584,EPEX Spot
2025-01-08T10:15:00,62.09,4104,EPEX Spot
2025-01-08T10:30:00,71.38,3987,EPEX Spot
2025-01-08T10:45:00,91.53,3789,EPEX Spot
2025-01-08T11:00:00,77.35,3364,EPEX Spot
2025-01-08T11:15:00,55.3,4902,EPEX Spot
2025-01-08T11:30:00,62.4,802,EPEX Spot
2025-01-08T11:45:00,71.31,4051,EPEX Spot
2025-01-08T12:00:00,87.34,2706,EPEX Spot
2025-01-08T12:15:00,82.09,1094,EPEX Spot
2025-01-08T12:30:00,55.07,593,EPEX Spot
2025-01-08T12:45:00,106.94,1269,EPEX Spot
2025-01-08T13:00:00,65.14,4842,EPEX Spot
2025-01-08T13:15:00,88.82,2744,EPEX Spot
2025-01-08T13:30:00,61.05,3331,EPEX Spot
2025-01-08T13:45:00,129.64,3749,EPEX Spot
2025-01-08T14:00:00,106.5,4645,EPEX Spot
2025-01-08T14:15:00,64.51,696,EPEX Spot
2025-01-08T14:30:00,81.77,3849,EPEX Spot
2025-01-08T14:45:00,59.42,3718,EPEX Spot
2025-01-08T15:00:00,72.88,554,EPEX Spot
2025-01-08T15:15:00,88.46,3852,EPEX Spot
2025-01-08T15:30:00,96.9,4996,EPEX Spot
2025-01-08T15:45:00,55.23,4007,EPEX Spot
2025-01-08T16:00:00,65.03,2600,EPEX Spot
2025-01-08T16:15:00,98.84,530,EPEX Spot
2025-01-08T16:30:00,106.48,4569,EPEX Spot
2025-01-08T16:45:00,64.54,4193,EPEX Spot
2025-01-08T17:00:00,169.14,1010,EPEX Spot
2025-01-08T17:15:00,125.29,3571,EPEX Spot
2025-01-08T17:30:00,144.05,4681,EPEX Spot
2025-01-08T17:45:00,127.11,3925,EPEX Spot
2025-01-08T18:00:00,141.89,3023,EPEX Spot
2025-01-08T18:15:00,188.19,4204,EPEX Spot
2025-01-08T18:30:00,148.9,1238,EPEX Spot
2025-01-08T18:45:00,144.36,3093,EPEX Spot
2025-01-08T19:00:00,138.7,2918,EPEX Spot
2025-01-08T19:15:00,144.0,657,EPEX Spot
2025-01-08T19:30:00,133.83,4992,EPEX Spot
2025-01-08T19:45:00,152.74,3682,EPEX Spot
2025-01-08T20:00:00,149.35,1663,EPEX Spot
2025-01-08T20:15:00,140.85,3465,EPEX Spot
2025-01-08T20:30:00,139.09,3967,EPEX Spot
2025-01-08T20:45:00,153.66,4136,EPEX Spot
2025-01-08T21:00:00,65.41,1898,EPEX Spot
2025-01-08T21:15:00,75.2,2669,EPEX Spot
2025-01-08T21:30:00,70.98,4843,EPEX Spot
2025-01-08T21:45:00,35.88,2598,EPEX Spot
2025-01-08T22:00:00,67.2,2234,EPEX Spot
2025-01-08T22:15:00,30.0,3080,EPEX Spot
2025-01-08T22:30:00,30.0,4232,EPEX Spot
2025-01-08T22:45:00,67.91,4311,EPEX Spot
2025-01-08T23:00:00,30.0,4789,EPEX Spot
2025-01-08T23:15:00,30.0,4226,EPEX Spot
2025-01-08T23:30:00,76.75,2171,EPEX Spot
2025-01-08T23:45:00,37.24,2635,EPEX Spot
2025-01-09T00:00:00,74.29,2850,EPEX Spot
2025-01-09T00:15:00,31.69,3522,EPEX Spot
2025-01-09T00:30:00,30.0,4994,EPEX Spot
2025-01-09T00:45:00,43.57,3482,EPEX Spot
2025-01-09T01:00:00,30.0,4672,EPEX Spot
2025-01-09T01:15:00,58.09,1577,EPEX Spot
2025-01-09T01:30:00,63.52,1651,EPEX Spot
2025-01-09T01:45:00,68.59,3934,EPEX Spot
2025-01-09T02:00:00,43.77,1874,EPEX Spot
2025-01-09T02:15:00,77.61,3731,EPEX Spot
2025-01-09T02:30:00,31.45,2023,EPEX Spot
2025-01-09T02:45:00,52.68,4144,EPEX Spot
2025-01-09T03:00:00,47.23,3580,EPEX Spot
2025-01-09T03:15:00,89.45,2755,EPEX Spot
2025-01-09T03:30:00,74.16,544,EPEX Spot
2025-01-09T03:45:00,50.64,907,EPEX Spot
2025-01-09T04:00:00,53.97,4651,EPEX Spot
2025-01-09T04:15:00,80.71,2668,EPEX Spot
2025-01-09T04:30:00,34.97,1854,EPEX Spot
2025-01-09T04:45:00,30.0,4485,EPEX Spot
2025-01-09T05:00:00,30.65,1045,EPEX Spot
2025-01-09T05:15:00,41.71,4670,EPEX Spot
2025-01-09T05:30:00,77.22,4473,EPEX Spot
2025-01-09T05:45:00,70.72,4867,EPEX Spot
2025-01-09T06:00:00,149.12,554,EPEX Spot
2025-01-09T06:15:00,159.33,2200,EPEX Spot
2025-01-09T06:30:00,135.82,4870,EPEX Spot
2025-01-09T06:45:00,191.77,1031,EPEX Spot
2025-01-09T07:00:00,174.26,3736,EPEX Spot
2025-01-09T07:15:00,151.07,1748,EPEX Spot
2025-01-09T07:30:00,148.53,3040,EPEX Spot
2025-01-09T07:45:00,164.03,999,EPEX Spot
2025-01-09T08:00:00,148.86,4502,EPEX Spot
2025-01-09T08:15:00,113.57,4071,EPEX Spot
2025-01-09T08:30:00,180.67,4350,EPEX Spot
2025-01-09T08:45:00,173.37,978,EPEX Spot
2025-01-09T09:00:00,87.44,2300,EPEX Spot
2025-01-09T09:15:00,71.61,4807,EPEX Spot
2025-01-09T09:30:00,80.2,1442,EPEX Spot
2025-01-09T09:45:00,30.0,620,EPEX Spot
2025-01-09T10:00:00,264.85,3504,EPEX Spot
2025-01-09T10:15:00,115.34,3676,EPEX Spot
2025-01-09T10:30:00,90.35,2196,EPEX Spot
2025-01-09T10:45:00,41.03,2693,EPEX Spot
2025-01-09T11:00:00,63.45,4649,EPEX Spot
2025-01-09T11:15:00,41.49,1933,EPEX Spot
2025-01-09T11:30:00,64.39,2524,EPEX Spot
2025-01-09T11:45:00,76.7,3149,EPEX Spot
2025-01-09T12:00:00,112.03,3087,EPEX Spot
2025-01-09T12:15:00,95.7,3578,EPEX Spot
2025-01-09T12:30:00,73.96,3833,EPEX Spot
2025-01-09T12:45:00,74.94,2132,EPEX Spot
2025-01-09T13:00:00,63.99,4211,EPEX Spot
2025-01-09T13:15:00,101.81,1104,EPEX Spot
2025-01-09T13:30:00,104.19,4234,EPEX Spot
2025-01-09T13:45:00,53.23,4887,EPEX Spot
2025-01-09T14:00:00,45.59,2388,EPEX Spot
2025-01-09T14:15:00,73.63,876,EPEX Spot
2025-01-09T14:30:00,76.08,4832,EPEX Spot
2025-01-09T14:45:00,85.17,3702,EPEX Spot
2025-01-09T15:00:00,46.51,1514,EPEX Spot
2025-01-09T15:15:00,65.69,4762,EPEX Spot
2025-01-09T15:30:00,78.35,2192,EPEX Spot
2025-01-09T15:45:00,64.42,1112,EPEX Spot
2025-01-09T16:00:00,97.16,2706,EPEX Spot
2025-01-09T16:15:00,117.37,4183,EPEX Spot
2025-01-09T16:30:00,69.23,3053,EPEX Spot
2025-01-09T16:45:00,97.78,3698,EPEX Spot
2025-01-09T17:00:00,142.86,2464,EPEX Spot
2025-01-09T17:15:00,131.4,3203,EPEX Spot
2025-01-09T17:30:00,135.76,1992,EPEX Spot
2025-01-09T17:45:00,165.37,2818,EPEX Spot
2025-01-09T18:00:00,137.17,750,EPEX Spot
2025-01-09T18:15:00,141.08,3380,EPEX Spot
2025-01-09T18:30:00,127.12,1537,EPEX Spot
2025-01-09T18:45:00,162.68,2377,EPEX Spot
2025-01-09T19:00:00,159.16,785,EPEX Spot
2025-01-09T19:15:00,179.1,510,EPEX Spot
2025-01-09T19:30:00,161.93,2426,EPEX Spot
2025-01-09T19:45:00,158.26,1678,EPEX Spot
2025-01-09T20:00:00,161.67,3024,EPEX Spot
2025-01-09T20:15:00,144.88,2835,EPEX Spot
2025-01-09T20:30:00,152.2,1306,EPEX Spot
2025-01-09T20:45:00,168.62,2972,EPEX Spot
2025-01-09T21:00:00,63.6,4459,EPEX Spot
2025-01-09T21:15:00,114.03,4572,EPEX Spot
2025-01-09T21:30:00,92.76,1946,EPEX Spot
2025-01-09T21:45:00,120.42,3433,EPEX Spot
2025-01-09T22:00:00,30.0,3489,EPEX Spot
2025-01-09T22:15:00,30.0,617,EPEX Spot
2025-01-09T22:30:00,57.44,1594,EPEX Spot
2025-01-09T22:45:00,52.47,2441,EPEX Spot
2025-01-09T23:00:00,40.86,2954,EPEX Spot
2025-01-09T23:15:00,30.0,2498,EPEX Spot
2025-01-09T23:30:00,44.64,2973,EPEX Spot
2025-01-09T23:45:00,54.34,3929,EPEX Spot
2025-01-10T00:00:00,30.0,3447,EPEX Spot
2025-01-10T00:15:00,41.79,823,EPEX Spot
2025-01-10T00:30:00,57.65,2861,EPEX Spot
2025-01-10T00:45:00,65.75,3392,EPEX Spot
2025-01-10T01:00:00,44.28,2538,EPEX Spot
2025-01-10T01:15:00,33.98,2521,EPEX Spot
2025-01-10T01:30:00,52.3,4885,EPEX Spot
2025-01-10T01:45:00,45.86,2488,EPEX Spot
2025-01-10T02:00:00,30.0,4890,EPEX Spot
2025-01-10T02:15:00,40.99,3980,EPEX Spot
2025-01-10T02:30:00,38.2,3124,EPEX Spot
2025-01-10T02:45:00,50.46,2960,EPEX Spot
2025-01-10T03:00:00,35.33,4860,EPEX Spot
2025-01-10T03:15:00,39.03,2052,EPEX Spot
2025-01-10T03:30:00,46.36,3230,EPEX Spot
2025-01-10T03:45:00,62.77,1227,EPEX Spot
2025-01-10T04:00:00,51.86,3365,EPEX Spot
2025-01-10T04:15:00,103.3,3235,EPEX Spot
2025-01-10T04:30:00,30.0,3720,EPEX Spot
2025-01-10T04:45:00,68.23,699,EPEX Spot
2025-01-10T05:00:00,48.44,2821,EPEX Spot
2025-01-10T05:15:00,30.0,1125,EPEX Spot
2025-01-10T05:30:00,42.43,2864,EPEX Spot
2025-01-10T05:45:00,30.0,895,EPEX Spot
2025-01-10T06:00:00,151.65,2721,EPEX Spot
2025-01-10T06:15:00,143.9,538,EPEX Spot
2025-01-10T06:30:00,136.3,4408,EPEX Spot
2025-01-10T06:45:00,128.8,1361,EPEX Spot
2025-01-10T07:00:00,170.33,4769,EPEX Spot
2025-01-10T07:15:00,146.81,3048,EPEX Spot
2025-01-10T07:30:00,154.19,3374,EPEX Spot
2025-01-10T07:45:00,153.54,891,EPEX Spot
2025-01-10T08:00:00,152.16,1631,EPEX Spot
2025-01-10T08:15:00,143.47,3703,EPEX Spot
2025-01-10T08:30:00,180.35,924,EPEX Spot
2025-01-10T08:45:00,194.73,4395,EPEX Spot
2025-01-10T09:00:00,108.96,3219,EPEX Spot
2025-01-10T09:15:00,80.43,4676,EPEX Spot
2025-01-10T09:30:00,79.05,3507,EPEX Spot
2025-01-10T09:45:00,101.86,1655,EPEX Spot
2025-01-10T10:00:00,64.85,4936,EPEX Spot
2025-01-10T10:15:00,114.21,1897,EPEX Spot
2025-01-10T10:30:00,95.83,2012,EPEX Spot
2025-01-10T10:45:00,74.41,671,EPEX Spot
2025-01-10T11:00:00,85.64,1247,EPEX Spot
2025-01-10T11:15:00,92.54,4562,EPEX Spot
2025-01-10T11:30:00,71.45,3362,EPEX Spot
2025-01-10T11:45:00,100.69,3571,EPEX Spot
2025-01-10T12:00:00,105.46,2324,EPEX Spot
2025-01-10T12:15:00,74.75,3042,EPEX Spot
2025-01-10T12:30:00,70.49,3662,EPEX Spot
2025-01-10T12:45:00,77.89,2378,EPEX Spot
2025-01-10T13:00:00,56.86,2901,EPEX Spot
2025-01-10T13:15:00,46.65,1194,EPEX Spot
2025-01-10T13:30:00,71.33,1980,EPEX Spot
2025-01-10T13:45:00,60.8,2526,EPEX Spot
2025-01-10T14:00:00,115.41,1458,EPEX Spot
2025-01-10T14:15:00,70.88,4382,EPEX Spot
2025-01-10T14:30:00,89.11,2642,EPEX Spot
2025-01-10T14:45:00,67.44,4562,EPEX Spot
2025-01-10T15:00:00,115.64,1944,EPEX Spot
2025-01-10T15:15:00,76.12,1901,EPEX Spot
2025-01-10T15:30:00,55.13,1277,EPEX Spot
2025-01-10T15:45:00,93.41,3003,EPEX Spot
2025-01-10T16:00:00,85.19,4852,EPEX Spot
2025-01-10T16:15:00,104.06,2419,EPEX Spot
2025-01-10T16:30:00,76.92,2687,EPEX Spot
2025-01-10T16:45:00,82.16,4139,EPEX Spot
2025-01-10T17:00:00,119.85,2720,EPEX Spot
2025-01-10T17:15:00,166.71,4314,EPEX Spot
2025-01-10T17:30:00,151.25,1527,EPEX Spot
2025-01-10T17:45:00,147.52,4959,EPEX Spot
2025-01-10T18:00:00,145.41,634,EPEX Spot
2025-01-10T18:15:00,144.35,1537,EPEX Spot
2025-01-10T18:30:00,166.98,674,EPEX Spot
2025-01-10T18:45:00,131.49,1656,EPEX Spot
2025-01-10T19:00:00,164.87,3258,EPEX Spot
2025-01-10T19:15:00,117.89,3267,EPEX Spot
2025-01-10T19:30:00,111.67,3441,EPEX Spot
2025-01-10T19:45:00,178.21,2289,EPEX Spot
2025-01-10T20:00:00,129.54,3392,EPEX Spot
2025-01-10T20:15:00,152.12,1394,EPEX Spot
2025-01-10T20:30:00,144.64,1821,EPEX Spot
2025-01-10T20:45:00,156.88,4069,EPEX Spot
2025-01-10T21:00:00,81.03,1287,EPEX Spot
2025-01-10T21:15:00,100.86,3781,EPEX Spot
2025-01-10T21:30:00,51.42,1236,EPEX Spot
2025-01-10T21:45:00,93.42,3491,EPEX Spot
2025-01-10T22:00:00,48.97,4914,EPEX Spot
2025-01-10T22:15:00,30.0,1105,EPEX Spot
2025-01-10T22:30:00,39.4,1020,EPEX Spot
2025-01-10T22:45:00,30.0,1650,EPEX Spot
2025-01-10T23:00:00,30.0,4184,EPEX Spot
2025-01-10T23:15:00,41.27,2682,EPEX Spot
2025-01-10T23:30:00,73.73,4008,EPEX Spot
2025-01-10T23:45:00,56.25,1443,EPEX Spot
2025-01-11T00:00:00,75.99,1226,EPEX Spot
2025-01-11T00:15:00,51.52,1616,EPEX Spot
2025-01-11T00:30:00,81.0,2579,EPEX Spot
2025-01-11T00:45:00,78.93,3703,EPEX Spot
2025-01-11T01:00:00,328.11,735,EPEX Spot
2025-01-11T01:15:00,51.42,1321,EPEX Spot
2025-01-11T01:30:00,35.55,4778,EPEX Spot
2025-01-11T01:45:00,47.1,1236,EPEX Spot
2025-01-11T02:00:00,83.16,2392,EPEX Spot
2025-01-11T02:15:00,37.17,2209,EPEX Spot
2025-01-11T02:30:00,30.0,2340,EPEX Spot
2025-01-11T02:45:00,30.0,4179,EPEX Spot
2025-01-11T03:00:00,42.09,1370,EPEX Spot
2025-01-11T03:15:00,124.91,852,EPEX Spot
2025-01-11T03:30:00,79.46,1689,EPEX Spot
2025-01-11T03:45:00,30.0,4537,EPEX Spot
2025-01-11T04:00:00,49.28,1426,EPEX Spot
2025-01-11T04:15:00,37.42,1157,EPEX Spot
2025-01-11T04:30:00,69.73,3687,EPEX Spot
2025-01-11T04:45:00,30.0,4359,EPEX Spot
2025-01-11T05:00:00,30.0,4861,EPEX Spot
2025-01-11T05:15:00,38.57,4794,EPEX Spot
2025-01-11T05:30:00,36.17,2406,EPEX Spot
2025-01-11T05:45:00,63.03,1335,EPEX Spot
2025-01-11T06:00:00,143.31,4340,EPEX Spot
2025-01-11T06:15:00,170.06,3470,EPEX Spot
2025-01-11T06:30:00,133.79,4712,EPEX Spot
2025-01-11T06:45:00,167.32,1131,EPEX Spot
2025-01-11T07:00:00,126.86,698,EPEX Spot
2025-01-11T07:15:00,162.3,1196,EPEX Spot
2025-01-11T07:30:00,140.0,4608,EPEX Spot
2025-01-11T07:45:00,167.83,1421,EPEX Spot
2025-01-11T08:00:00,101.18,2951,EPEX Spot
2025-01-11T08:15:00,134.33,3578,EPEX Spot
2025-01-11T08:30:00,173.37,3887,EPEX Spot
2025-01-11T08:45:00,145.96,689,EPEX Spot
2025-01-11T09:00:00,45.97,4603,EPEX Spot
2025-01-11T09:15:00,65.86,553,EPEX Spot
2025-01-11T09:30:00,87.67,1445,EPEX Spot
2025-01-11T09:45:00,63.78,574,EPEX Spot
